gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3 
73.3,74.8,73.3,22.5,16.1
73.2,74.8,73.2,22.4,16.2
73.2,74.8,73.2,22.4,16.2
73.2,74.8,73.2,22.4,16.2
73.2,74.8,73.2,22.4,16.2
73.2,74.8,73.2,22.4,16.1
73.3,74.9,73.3,22.3,16.1
73.4,75.0,73.4,22.3,16.1
73.5,75.1,73.5,22.3,16.0
73.7,75.3,73.7,22.2,15.9
73.9,75.5,73.9,22.2,15.8
74.0,75.6,74.0,22.2,15.7
74.1,75.7,74.1,22.1,15.6
74.0,75.6,74.0,22.1,15.4
73.8,75.4,73.8,22.1,15.3
73.5,75.1,73.5,22.0,15.1
73.2,74.8,73.2,22.0,14.9
72.8,74.3,72.8,21.9,14.7
72.4,73.9,72.4,21.9,14.4
72.0,73.5,72.0,21.8,14.1
71.6,73.2,71.6,21.7,13.9
71.3,72.9,71.3,21.7,13.6
71.1,72.6,71.1,21.6,13.2
70.9,72.5,70.9,21.5,12.9
70.8,72.3,70.8,21.4,12.5
70.7,72.2,70.7,21.4,12.1
70.7,72.2,70.7,21.3,11.7
70.7,72.2,70.7,21.2,11.2
70.7,72.2,70.7,21.1,10.7
70.7,72.2,70.7,21.0,10.2
70.7,72.2,70.7,20.9,9.7
70.6,72.1,70.6,20.8,9.2
70.4,72.0,70.4,20.7,8.7
70.3,71.8,70.3,20.6,8.1
70.1,71.6,70.1,20.5,7.6
69.9,71.4,69.9,20.4,7.0
69.7,71.2,69.7,20.3,6.5
69.6,71.1,69.6,20.3,5.9
69.6,71.1,69.6,20.2,5.3
69.6,71.1,69.6,20.2,4.8
69.6,71.1,69.6,20.1,4.2
69.7,71.2,69.7,20.1,3.7
69.7,71.2,69.7,20.0,3.2
69.7,71.2,69.7,20.0,2.7
69.7,71.2,69.7,20.0,2.3
69.6,71.1,69.6,20.0,1.9
69.5,71.0,69.5,20.1,1.5
69.4,70.9,69.4,20.1,1.1
69.3,70.8,69.3,20.2,0.9
69.2,70.7,69.2,20.3,0.6
69.1,70.6,69.1,20.3,0.4
69.0,70.5,69.0,20.4,0.3
68.9,70.4,68.9,20.6,0.1
68.8,70.3,68.8,20.7,0.1
68.7,70.2,68.7,20.8,0.0
68.7,70.1,68.7,21.0,0.0
68.6,70.1,68.6,21.1,0.0
68.5,70.0,68.5,21.3,0.0
68.4,69.9,68.4,21.5,0.0
68.4,69.9,68.4,21.6,0.0
68.4,69.8,68.4,21.8,0.0
68.3,69.8,68.3,22.0,0.0
68.4,69.9,68.4,22.1,0.0
68.4,69.9,68.4,22.3,0.0
68.6,70.0,68.6,22.4,0.0
68.7,70.2,68.7,22.5,0.0
69.0,70.5,69.0,22.7,0.0
69.3,70.8,69.3,22.8,0.0
69.7,71.2,69.7,22.9,0.0
70.2,71.7,70.2,22.9,0.0
70.7,72.2,70.7,23.0,0.0
71.3,72.8,71.3,23.0,0.0
71.8,73.4,71.8,23.0,0.0
72.4,74.0,72.4,23.0,0.0
73.0,74.6,73.0,23.0,0.0
73.6,75.2,73.6,22.9,0.0
74.1,75.7,74.1,22.8,0.0
74.7,76.3,74.7,22.7,0.0
75.3,76.9,75.3,22.6,0.0
75.9,77.6,75.9,22.4,0.0
76.5,78.2,76.5,22.3,0.0
77.2,78.8,77.2,22.1,0.0
77.8,79.4,77.8,22.0,0.0
78.3,80.0,78.3,21.8,0.0
78.8,80.5,78.8,21.6,0.0
79.3,81.0,79.3,21.4,0.0
79.6,81.3,79.6,21.2,0.0
79.8,81.6,79.8,21.0,0.0
80.0,81.7,80.0,20.9,0.0
80.1,81.8,80.1,20.7,0.0
80.2,81.9,80.2,20.5,0.0
80.2,81.9,80.2,20.3,0.0
80.1,81.9,80.1,20.2,0.0
80.1,81.8,80.1,20.0,0.0
80.0,81.7,80.0,19.9,0.0
79.8,81.6,79.8,19.7,0.0
79.7,81.4,79.7,19.6,0.0
79.4,81.2,79.4,19.5,0.0
79.2,80.9,79.2,19.4,0.0
78.9,80.6,78.9,19.3,0.0
78.6,80.3,78.6,19.3,0.0
78.3,80.0,78.3,19.2,0.0
78.0,79.7,78.0,19.2,0.0
77.7,79.4,77.7,19.2,0.0
77.4,79.1,77.4,19.1,0.0
77.1,78.8,77.1,19.1,0.0
76.8,78.5,76.8,19.1,0.0
76.5,78.2,76.5,19.1,0.0
76.3,77.9,76.3,19.1,0.0
76.0,77.7,76.0,19.1,0.0
75.8,77.4,75.8,19.1,0.0
75.5,77.2,75.5,19.2,0.0
75.3,76.9,75.3,19.2,0.0
75.1,76.7,75.1,19.2,0.0
74.8,76.5,74.8,19.2,0.0
74.6,76.2,74.6,19.2,0.0
74.4,76.0,74.4,19.3,0.0
74.2,75.8,74.2,19.3,0.0
74.0,75.6,74.0,19.3,0.0
73.8,75.4,73.8,19.4,0.0
73.6,75.2,73.6,19.4,0.0
73.5,75.1,73.5,19.4,0.0
73.4,75.0,73.4,19.4,0.0
73.4,75.0,73.4,19.4,0.0
73.5,75.1,73.5,19.4,0.0
73.6,75.2,73.6,19.4,0.0
73.9,75.5,73.9,19.4,0.0
74.4,76.0,74.4,19.4,0.0
75.1,76.7,75.1,19.4,0.0
75.8,77.4,75.8,19.4,0.0
76.6,78.2,76.6,19.4,0.0
77.3,79.0,77.3,19.4,0.0
78.0,79.7,78.0,19.4,0.0
78.4,80.1,78.4,19.4,0.0
78.6,80.3,78.6,19.4,0.0
78.6,80.3,78.6,19.4,0.0
78.5,80.2,78.5,19.4,0.0
78.3,80.0,78.3,19.4,0.0
78.2,79.9,78.2,19.4,0.0
78.0,79.7,78.0,19.4,0.0
78.0,79.7,78.0,19.4,0.0
78.1,79.8,78.1,19.3,0.0
78.2,79.9,78.2,19.3,0.0
78.4,80.1,78.4,19.3,0.0
77.3,79.0,77.3,19.3,0.0
77.3,79.0,77.3,19.3,0.0
77.2,78.9,77.2,19.3,0.0
77.0,78.7,77.0,19.3,0.0
76.8,78.4,76.8,19.3,0.0
76.4,78.1,76.4,19.3,0.0
76.0,77.6,76.0,19.3,0.0
75.5,77.1,75.5,19.3,0.0
74.9,76.6,74.9,19.3,0.0
74.4,76.0,74.4,19.3,0.0
73.8,75.4,73.8,19.3,0.0
73.3,74.9,73.3,19.3,0.0
72.9,74.5,72.9,19.3,0.0
72.5,74.1,72.5,19.3,0.0
72.3,73.9,72.3,19.3,0.0
72.2,73.7,72.2,19.3,0.0
72.1,73.7,72.1,19.3,0.0
72.1,73.6,72.1,19.3,0.0
72.1,73.6,72.1,19.3,0.0
72.0,73.6,72.0,19.3,0.0
71.9,73.5,71.9,19.3,0.0
71.8,73.3,71.8,19.4,0.0
71.6,73.2,71.6,19.4,0.0
71.5,73.0,71.5,19.4,0.0
71.3,72.8,71.3,19.4,0.0
71.2,72.7,71.2,19.4,0.0
71.1,72.6,71.1,19.5,0.0
71.0,72.5,71.0,19.5,0.0
70.9,72.5,70.9,19.5,0.0
70.8,72.4,70.8,19.6,0.0
70.7,72.2,70.7,19.6,0.0
70.4,72.0,70.4,19.6,0.0
70.1,71.6,70.1,19.6,0.0
69.7,71.2,69.7,19.7,0.0
69.2,70.7,69.2,19.7,0.0
68.8,70.2,68.8,19.7,0.0
68.3,69.8,68.3,19.8,0.0
67.9,69.4,67.9,19.8,0.0
67.6,69.0,67.6,19.8,0.0
67.3,68.7,67.3,19.8,0.0
67.0,68.5,67.0,19.9,0.0
66.8,68.3,66.8,19.9,0.0
66.6,68.0,66.6,19.9,0.0
66.3,67.8,66.3,19.9,0.0
66.1,67.5,66.1,19.9,0.0
65.8,67.2,65.8,19.9,0.0
65.5,66.9,65.5,19.9,0.0
65.2,66.6,65.2,19.9,0.0
64.9,66.3,64.9,19.9,0.0
64.7,66.1,64.7,19.9,0.0
64.6,66.0,64.6,19.9,0.0
64.4,65.8,64.4,19.9,0.0
64.4,65.8,64.4,19.9,0.0
64.3,65.7,64.3,19.9,0.0
64.2,65.6,64.2,19.8,0.0
64.2,65.6,64.2,19.8,0.0
64.1,65.4,64.1,19.8,0.0
63.9,65.3,63.9,19.8,0.0
63.8,65.2,63.8,19.8,0.0
63.7,65.1,63.7,19.8,0.0
63.7,65.1,63.7,19.8,0.0
63.7,65.0,63.7,19.8,0.0
63.7,65.1,63.7,19.8,0.0
63.8,65.2,63.8,19.8,0.0
63.9,65.3,63.9,19.8,0.0
64.0,65.4,64.0,19.8,0.0
64.1,65.5,64.1,19.9,0.0
64.2,65.5,64.2,19.9,0.0
64.2,65.6,64.2,20.0,0.0
64.2,65.6,64.2,20.0,0.0
64.1,65.5,64.1,20.1,0.0
64.1,65.5,64.1,20.2,0.0
64.1,65.5,64.1,20.3,0.0
64.1,65.5,64.1,20.4,0.0
64.2,65.6,64.2,20.5,0.0
64.3,65.7,64.3,20.7,0.0
64.4,65.8,64.4,20.8,0.0
64.5,65.9,64.5,21.0,0.0
64.6,66.0,64.6,21.1,0.0
64.7,66.1,64.7,21.3,0.0
64.7,66.1,64.7,21.5,0.0
64.7,66.1,64.7,21.7,0.0
64.7,66.1,64.7,21.8,0.0
64.7,66.1,64.7,22.0,0.0
64.6,66.0,64.6,22.2,0.0
64.6,66.0,64.6,22.4,0.1
64.6,66.0,64.6,22.6,0.2
64.6,66.0,64.6,22.7,0.4
64.6,66.0,64.6,22.9,0.5
64.6,66.0,64.6,23.0,0.7
64.7,66.1,64.7,23.2,1.0
64.7,66.1,64.7,23.3,1.3
64.7,66.1,64.7,23.4,1.6
64.7,66.1,64.7,23.5,2.0
64.7,66.1,64.7,23.5,2.4
64.6,66.0,64.6,23.6,2.9
64.6,66.0,64.6,23.6,3.4
64.6,66.0,64.6,23.6,4.0
64.5,65.9,64.5,23.6,4.6
64.4,65.8,64.4,23.5,5.3
64.4,65.8,64.4,23.5,5.9
64.3,65.7,64.3,23.4,6.6
64.3,65.7,64.3,23.3,7.3
64.2,65.6,64.2,23.2,8.0
64.3,65.6,64.3,23.1,8.7
64.3,65.7,64.3,22.9,9.4
64.3,65.7,64.3,22.8,10.0
64.4,65.8,64.4,22.7,10.7
64.6,66.0,64.6,22.5,11.3
64.7,66.1,64.7,22.4,11.8
64.9,66.3,64.9,22.2,12.3
65.1,66.5,65.1,22.1,12.8
65.3,66.7,65.3,22.0,13.2
65.5,66.9,65.5,21.8,13.7
65.7,67.2,65.7,21.7,14.0
65.9,67.4,65.9,21.6,14.4
66.1,67.6,66.1,21.5,14.7
66.3,67.7,66.3,21.4,15.1
66.4,67.9,66.4,21.3,15.4
66.6,68.0,66.6,21.3,15.7
66.7,68.2,66.7,21.2,15.9
66.9,68.3,66.9,21.2,16.2
67.0,68.4,67.0,21.2,16.4
67.1,68.6,67.1,21.2,16.6
67.2,68.7,67.2,21.2,16.8
67.3,68.8,67.3,21.3,17.0
67.4,68.9,67.4,21.3,17.2
67.5,69.0,67.5,21.4,17.3
67.6,69.0,67.6,21.5,17.4
67.6,69.0,67.6,21.6,17.5
67.6,69.1,67.6,21.7,17.5
67.6,69.1,67.6,21.8,17.6
67.7,69.1,67.7,21.9,17.6
67.7,69.2,67.7,22.0,17.5
67.8,69.3,67.8,22.1,17.5
67.9,69.3,67.9,22.3,17.4
68.0,69.4,68.0,22.4,17.2
68.1,69.6,68.1,22.5,17.1
68.2,69.7,68.2,22.7,16.9
68.3,69.8,68.3,22.8,16.8
68.5,69.9,68.5,23.0,16.6
68.6,70.1,68.6,23.1,16.4
68.7,70.2,68.7,23.2,16.2
68.8,70.3,68.8,23.3,16.0
68.9,70.4,68.9,23.5,15.8
69.0,70.5,69.0,23.6,15.6
69.1,70.6,69.1,23.7,15.4
69.2,70.7,69.2,23.8,15.2
69.4,70.9,69.4,23.9,15.0
69.5,71.0,69.5,24.0,14.8
69.6,71.2,69.6,24.0,14.6
69.8,71.3,69.8,24.1,14.3
70.0,71.5,70.0,24.2,14.1
70.2,71.8,70.2,24.2,13.9
70.4,71.9,70.4,24.3,13.7
70.5,72.1,70.5,24.4,13.5
70.6,72.1,70.6,24.4,13.3
70.5,72.0,70.5,24.5,13.0
70.3,71.8,70.3,24.5,12.8
70.0,71.5,70.0,24.6,12.6
69.6,71.1,69.6,24.6,12.3
69.1,70.6,69.1,24.7,12.1
68.7,70.1,68.7,24.7,11.8
68.2,69.7,68.2,24.8,11.5
67.8,69.3,67.8,24.8,11.2
67.5,68.9,67.5,24.9,10.9
67.1,68.6,67.1,24.9,10.6
66.9,68.3,66.9,25.0,10.2
66.7,68.1,66.7,25.1,9.9
66.5,68.0,66.5,25.1,9.5
66.4,67.8,66.4,25.2,9.0
66.3,67.8,66.3,25.3,8.6
66.3,67.7,66.3,25.4,8.2
66.2,67.6,66.2,25.4,7.7
66.1,67.5,66.1,25.5,7.2
66.0,67.4,66.0,25.6,6.8
65.8,67.2,65.8,25.7,6.3
65.6,67.0,65.6,25.8,5.8
65.3,66.8,65.3,25.9,5.4
65.1,66.5,65.1,26.0,4.9
64.9,66.3,64.9,26.1,4.5
64.8,66.2,64.8,26.2,4.0
64.7,66.1,64.7,26.3,3.6
64.6,66.0,64.6,26.4,3.2
64.6,66.0,64.6,26.4,2.9
64.6,66.0,64.6,26.5,2.5
64.6,66.0,64.6,26.6,2.2
64.5,65.9,64.5,26.7,1.9
64.5,65.9,64.5,26.8,1.6
64.4,65.8,64.4,26.9,1.4
64.3,65.7,64.3,27.0,1.1
64.2,65.5,64.2,27.0,0.9
64.0,65.4,64.0,27.1,0.7
63.9,65.3,63.9,27.2,0.6
63.9,65.3,63.9,27.2,0.4
63.8,65.2,63.8,27.3,0.3
63.8,65.2,63.8,27.4,0.2
63.8,65.1,63.8,27.4,0.2
63.7,65.1,63.7,27.5,0.1
63.7,65.1,63.7,27.5,0.1
63.7,65.1,63.7,27.5,0.1
63.7,65.1,63.7,27.6,0.0
63.8,65.1,63.8,27.6,0.0
63.8,65.2,63.8,27.6,0.0
63.9,65.3,63.9,27.7,0.0
64.0,65.4,64.0,27.7,0.0
64.1,65.5,64.1,27.7,0.0
64.3,65.7,64.3,27.7,0.0
64.5,65.9,64.5,27.7,0.0
64.8,66.2,64.8,27.7,0.0
65.1,66.5,65.1,27.8,0.0
65.5,66.9,65.5,27.8,0.0
65.9,67.3,65.9,27.8,0.0
66.4,67.8,66.4,27.8,0.0
66.9,68.4,66.9,27.8,0.0
67.5,68.9,67.5,27.8,0.0
68.0,69.5,68.0,27.7,0.0
68.6,70.1,68.6,27.7,0.0
69.2,70.7,69.2,27.7,0.0
69.8,71.3,69.8,27.7,0.0
70.4,72.0,70.4,27.7,0.0
71.0,72.6,71.0,27.7,0.0
71.6,73.2,71.6,27.7,0.0
72.2,73.8,72.2,27.6,0.0
72.8,74.4,72.8,27.6,0.0
73.4,75.0,73.4,27.6,0.0
74.0,75.6,74.0,27.6,0.0
74.5,76.1,74.5,27.6,0.0
74.9,76.5,74.9,27.6,0.0
75.3,76.9,75.3,27.5,0.0
75.6,77.2,75.6,27.5,0.0
75.8,77.4,75.8,27.5,0.0
75.9,77.6,75.9,27.5,0.0
76.0,77.7,76.0,27.5,0.0
76.1,77.7,76.1,27.5,0.0
76.1,77.7,76.1,27.5,0.0
76.1,77.7,76.1,27.5,0.0
76.0,77.7,76.0,27.5,0.0
76.0,77.6,76.0,27.5,0.0
75.9,77.5,75.9,27.5,0.0
75.7,77.4,75.7,27.5,0.0
75.5,77.2,75.5,27.5,0.0
75.3,76.9,75.3,27.6,0.0
75.1,76.7,75.1,27.6,0.0
74.8,76.4,74.8,27.6,0.0
74.5,76.1,74.5,27.7,0.0
74.2,75.8,74.2,27.7,0.0
73.9,75.5,73.9,27.8,0.0
73.6,75.2,73.6,27.8,0.0
73.4,75.0,73.4,27.8,0.0
73.1,74.7,73.1,27.9,0.0
72.9,74.5,72.9,28.0,0.0
72.6,74.2,72.6,28.0,0.0
72.4,73.9,72.4,28.1,0.0
72.1,73.6,72.1,28.2,0.0
71.8,73.3,71.8,28.2,0.0
71.5,73.0,71.5,28.3,0.0
71.2,72.7,71.2,28.4,0.0
70.9,72.4,70.9,28.5,0.0
70.5,72.1,70.5,28.5,0.0
70.2,71.8,70.2,28.6,0.0
70.0,71.5,70.0,28.7,0.0
69.7,71.2,69.7,28.8,0.0
69.4,70.9,69.4,28.9,0.0
69.2,70.7,69.2,29.0,0.0
69.0,70.5,69.0,29.0,0.0
68.8,70.3,68.8,29.1,0.0
68.7,70.2,68.7,29.2,0.0
68.7,70.2,68.7,29.3,0.0
68.7,70.2,68.7,29.4,0.0
68.9,70.4,68.9,29.5,0.0
69.3,70.8,69.3,29.6,0.0
69.8,71.3,69.8,29.7,0.0
70.4,71.9,70.4,29.8,0.0
71.0,72.5,71.0,29.9,0.0
71.6,73.2,71.6,30.0,0.0
72.1,73.7,72.1,30.0,0.0
72.4,74.0,72.4,30.1,0.0
72.5,74.1,72.5,30.2,0.0
72.4,74.0,72.4,30.3,0.0
72.2,73.8,72.2,30.3,0.0
72.0,73.5,72.0,30.4,0.0
71.7,73.3,71.7,30.5,0.0
71.6,73.1,71.6,30.5,0.0
71.5,73.0,71.5,30.6,0.0
71.5,73.1,71.5,30.6,0.0
71.6,73.1,71.6,30.7,0.0
71.7,73.2,71.7,30.7,0.0
71.8,73.3,71.8,30.7,0.0
71.8,73.3,71.8,30.7,0.0
71.7,73.3,71.7,30.7,0.0
71.6,73.1,71.6,30.7,0.0
71.3,72.9,71.3,30.7,0.0
71.0,72.5,71.0,30.7,0.0
70.6,72.1,70.6,30.7,0.0
70.1,71.6,70.1,30.7,0.0
69.6,71.1,69.6,30.7,0.0
69.0,70.5,69.0,30.7,0.0
68.5,70.0,68.5,30.7,0.0
68.0,69.5,68.0,30.7,0.0
67.6,69.0,67.6,30.6,0.0
67.2,68.7,67.2,30.6,0.0
67.0,68.5,67.0,30.6,0.0
66.9,68.4,66.9,30.6,0.0
66.9,68.3,66.9,30.6,0.0
66.9,68.3,66.9,30.6,0.0
66.9,68.4,66.9,30.7,0.0
66.9,68.3,66.9,30.7,0.0
66.8,68.3,66.8,30.7,0.0
66.7,68.2,66.7,30.8,0.0
66.6,68.0,66.6,30.8,0.0
66.4,67.9,66.4,30.9,0.0
66.3,67.7,66.3,30.9,0.0
66.2,67.6,66.2,31.0,0.0
66.1,67.5,66.1,31.1,0.0
66.1,67.5,66.1,31.2,0.0
66.0,67.4,66.0,31.3,0.0
65.9,67.3,65.9,31.5,0.0
65.8,67.2,65.8,31.6,0.0
65.5,66.9,65.5,31.7,0.0
65.2,66.6,65.2,31.9,0.0
64.8,66.2,64.8,32.0,0.0
64.3,65.7,64.3,32.1,0.0
63.8,65.2,63.8,32.3,0.0
63.4,64.8,63.4,32.4,0.0
63.0,64.4,63.0,32.6,0.0
62.7,64.0,62.7,32.7,0.0
62.4,63.8,62.4,32.9,0.0
62.2,63.5,62.2,33.0,0.0
62.0,63.3,62.0,33.1,0.0
61.8,63.1,61.8,33.2,0.0
61.6,62.9,61.6,33.3,0.0
61.4,62.7,61.4,33.4,0.0
61.1,62.4,61.1,33.5,0.0
60.8,62.2,60.8,33.5,0.0
60.6,61.9,60.6,33.6,0.0
60.4,61.7,60.4,33.6,0.0
60.3,61.6,60.3,33.6,0.0
60.2,61.5,60.2,33.6,0.0
60.2,61.5,60.2,33.6,0.0
60.2,61.5,60.2,33.6,0.0
60.2,61.6,60.2,33.6,0.0
60.3,61.6,60.3,33.5,0.0
60.3,61.7,60.3,33.5,0.0
60.4,61.7,60.4,33.4,0.0
60.4,61.7,60.4,33.3,0.0
60.5,61.8,60.5,33.3,0.0
60.6,61.9,60.6,33.2,0.0
60.7,62.1,60.7,33.1,0.0
61.0,62.3,61.0,33.1,0.0
61.4,62.7,61.4,33.0,0.0
61.8,63.1,61.8,32.9,0.0
62.3,63.6,62.3,32.9,0.0
62.8,64.1,62.8,32.9,0.0
63.3,64.6,63.3,32.8,0.0
63.7,65.1,63.7,32.8,0.0
64.1,65.5,64.1,32.8,0.0
64.4,65.8,64.4,32.8,0.0
64.7,66.1,64.7,32.9,0.0
65.1,66.5,65.1,32.9,0.0
65.5,66.9,65.5,33.0,0.0
66.0,67.4,66.0,33.1,0.0
66.6,68.0,66.6,33.2,0.0
67.3,68.7,67.3,33.3,0.0
68.1,69.5,68.1,33.5,0.0
68.9,70.3,68.9,33.6,0.0
69.6,71.2,69.6,33.8,0.0
70.4,71.9,70.4,34.0,0.0
71.1,72.6,71.1,34.2,0.0
71.7,73.2,71.7,34.4,0.0
72.2,73.8,72.2,34.6,0.0
72.8,74.4,72.8,34.8,0.0
73.3,74.9,73.3,34.9,0.0
73.8,75.4,73.8,35.1,0.1
74.4,76.0,74.4,35.3,0.2
74.9,76.5,74.9,35.5,0.3
75.4,77.1,75.4,35.7,0.4
75.9,77.6,75.9,35.8,0.5
76.4,78.1,76.4,35.9,0.7
76.8,78.5,76.8,36.0,0.9
77.2,78.9,77.2,36.1,1.1
77.5,79.2,77.5,36.2,1.3
77.7,79.4,77.7,36.2,1.6
77.9,79.6,77.9,36.2,1.9
78.0,79.7,78.0,36.2,2.2
78.1,79.8,78.1,36.2,2.5
78.2,79.8,78.2,36.1,2.9
78.2,79.9,78.2,36.0,3.3
78.2,79.9,78.2,35.8,3.7
78.2,79.8,78.2,35.7,4.2
78.1,79.8,78.1,35.5,4.6
78.1,79.8,78.1,35.3,5.0
78.1,79.8,78.1,35.1,5.5
78.1,79.7,78.1,34.9,5.9
78.0,79.7,78.0,34.7,6.4
78.0,79.7,78.0,34.6,6.8
78.0,79.7,78.0,34.4,7.2
78.0,79.7,78.0,34.2,7.6
78.1,79.7,78.1,34.0,8.0
78.1,79.8,78.1,33.9,8.4
78.1,79.8,78.1,33.8,8.7
78.1,79.7,78.1,33.7,9.1
78.0,79.7,78.0,33.6,9.4
78.0,79.7,78.0,33.6,9.7
77.9,79.6,77.9,33.6,10.0
77.8,79.5,77.8,33.6,10.3
77.7,79.4,77.7,33.7,10.6
77.6,79.3,77.6,33.8,10.9
77.5,79.1,77.5,34.0,11.1
77.3,79.0,77.3,34.2,11.4
77.1,78.8,77.1,34.4,11.6
76.9,78.6,76.9,34.8,11.9
76.7,78.4,76.7,35.1,12.1
76.5,78.2,76.5,35.5,12.3
76.3,77.9,76.3,35.9,12.4
76.1,77.7,76.1,36.4,12.6
75.8,77.5,75.8,36.9,12.7
75.6,77.2,75.6,37.4,12.9
75.3,77.0,75.3,38.0,13.0
75.1,76.7,75.1,38.5,13.0
74.9,76.5,74.9,39.1,13.1
74.7,76.3,74.7,39.7,13.1
74.5,76.1,74.5,40.2,13.1
74.3,76.0,74.3,40.8,13.1
74.2,75.8,74.2,41.4,13.1
74.1,75.7,74.1,42.0,13.0
74.0,75.6,74.0,42.5,13.0
73.9,75.5,73.9,43.1,12.9
73.9,75.5,73.9,43.6,12.8
73.9,75.5,73.9,44.1,12.7
73.9,75.5,73.9,44.5,12.6
73.8,75.4,73.8,44.9,12.4
73.7,75.3,73.7,45.3,12.3
73.6,75.2,73.6,45.7,12.2
73.4,75.0,73.4,46.0,12.0
73.2,74.8,73.2,46.2,11.8
73.0,74.6,73.0,46.4,11.7
72.8,74.4,72.8,46.6,11.5
72.7,74.3,72.7,46.8,11.3
72.6,74.2,72.6,46.9,11.1
72.7,74.3,72.7,47.0,10.9
72.8,74.4,72.8,47.0,10.7
72.9,74.5,72.9,47.0,10.5
73.1,74.7,73.1,47.0,10.3
73.2,74.8,73.2,47.0,10.1
73.3,74.9,73.3,46.9,9.9
73.3,74.9,73.3,46.9,9.7
73.2,74.8,73.2,46.8,9.5
73.1,74.7,73.1,46.7,9.3
72.9,74.5,72.9,46.5,9.1
72.8,74.4,72.8,46.4,8.9
72.7,74.3,72.7,46.2,8.6
72.7,74.2,72.7,46.1,8.4
72.7,74.3,72.7,45.9,8.2
72.7,74.3,72.7,45.7,7.9
72.8,74.4,72.8,45.5,7.7
72.9,74.5,72.9,45.3,7.4
73.0,74.6,73.0,45.1,7.1
73.1,74.7,73.1,44.9,6.8
73.2,74.8,73.2,44.7,6.6
73.3,74.9,73.3,44.5,6.3
73.3,74.9,73.3,44.3,6.0
73.3,74.9,73.3,44.1,5.7
73.3,74.9,73.3,43.9,5.4
73.2,74.8,73.2,43.7,5.1
73.1,74.6,73.1,43.5,4.7
72.9,74.5,72.9,43.3,4.4
72.7,74.3,72.7,43.1,4.1
72.6,74.2,72.6,43.0,3.8
72.5,74.0,72.5,42.8,3.5
72.4,74.0,72.4,42.7,3.2
72.4,73.9,72.4,42.5,2.9
72.4,73.9,72.4,42.4,2.6
72.4,74.0,72.4,42.3,2.3
72.4,74.0,72.4,42.2,2.0
72.4,74.0,72.4,42.1,1.7
72.5,74.0,72.5,42.0,1.5
72.4,74.0,72.4,42.0,1.2
72.4,74.0,72.4,42.0,1.0
72.4,74.0,72.4,42.0,0.8
72.4,73.9,72.4,42.0,0.6
72.3,73.9,72.3,42.0,0.5
72.3,73.8,72.3,42.1,0.3
72.2,73.8,72.2,42.1,0.2
72.2,73.7,72.2,42.2,0.1
72.1,73.7,72.1,42.3,0.1
72.1,73.6,72.1,42.5,0.0
72.0,73.6,72.0,42.6,0.0
71.9,73.5,71.9,42.7,0.0
71.9,73.4,71.9,42.9,0.0
71.8,73.4,71.8,43.0,0.0
71.8,73.4,71.8,43.2,0.0
71.8,73.3,71.8,43.4,0.0
71.8,73.3,71.8,43.6,0.0
71.8,73.3,71.8,43.7,0.0
71.8,73.4,71.8,43.9,0.0
71.9,73.5,71.9,44.1,0.0
72.0,73.6,72.0,44.2,0.0
72.2,73.8,72.2,44.4,0.0
72.5,74.0,72.5,44.5,0.0
72.8,74.4,72.8,44.7,0.0
73.2,74.8,73.2,44.8,0.0
73.7,75.3,73.7,44.9,0.0
74.1,75.8,74.1,45.0,0.0
74.6,76.3,74.6,45.1,0.0
75.1,76.7,75.1,45.2,0.0
75.6,77.2,75.6,45.2,0.0
76.0,77.7,76.0,45.2,0.0
76.5,78.1,76.5,45.3,0.0
76.9,78.6,76.9,45.3,0.0
77.4,79.1,77.4,45.3,0.0
78.0,79.6,78.0,45.3,0.0
78.5,80.2,78.5,45.2,0.0
79.1,80.8,79.1,45.2,0.0
79.7,81.4,79.7,45.2,0.0
80.3,82.0,80.3,45.1,0.0
80.7,82.5,80.7,45.1,0.0
81.1,82.8,81.1,45.0,0.0
81.3,83.0,81.3,44.9,0.0
81.3,83.1,81.3,44.9,0.0
81.3,83.0,81.3,44.8,0.0
81.2,82.9,81.2,44.7,0.0
80.9,82.7,80.9,44.7,0.0
80.7,82.4,80.7,44.6,0.0
80.4,82.1,80.4,44.5,0.0
80.1,81.8,80.1,44.5,0.0
79.7,81.4,79.7,44.4,0.0
79.3,81.1,79.3,44.4,0.0
79.0,80.7,79.0,44.3,0.0
78.5,80.2,78.5,44.3,0.0
78.1,79.8,78.1,44.3,0.0
77.7,79.3,77.7,44.2,0.0
77.2,78.9,77.2,44.2,0.0
76.7,78.4,76.7,44.2,0.0
76.3,77.9,76.3,44.2,0.0
75.8,77.4,75.8,44.2,0.0
75.3,76.9,75.3,44.3,0.0
74.8,76.4,74.8,44.3,0.0
74.3,75.9,74.3,44.3,0.0
73.8,75.4,73.8,44.3,0.0
73.4,75.0,73.4,44.4,0.0
72.9,74.5,72.9,44.4,0.0
72.5,74.1,72.5,44.5,0.0
72.1,73.6,72.1,44.5,0.0
71.7,73.2,71.7,44.6,0.0
71.3,72.8,71.3,44.6,0.0
70.9,72.4,70.9,44.7,0.0
70.5,72.1,70.5,44.8,0.0
70.2,71.7,70.2,44.8,0.0
69.8,71.3,69.8,44.9,0.0
69.4,70.9,69.4,45.0,0.0
69.1,70.6,69.1,45.0,0.0
68.8,70.3,68.8,45.1,0.0
68.5,70.0,68.5,45.2,0.0
