gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4 
79.9,81.6,79.9,11.5,0.0,0.0
80.4,82.1,80.4,11.5,0.0,0.0
80.9,82.7,80.9,11.4,0.0,0.0
81.5,83.2,81.5,11.4,0.0,0.0
82.0,83.8,82.0,11.3,0.0,0.0
82.5,84.3,82.5,11.3,0.0,0.0
83.0,84.8,83.0,11.2,0.0,0.0
83.4,85.2,83.4,11.1,0.0,0.0
83.7,85.5,83.7,11.1,0.0,0.0
84.0,85.8,84.0,11.0,0.0,0.0
84.1,85.9,84.1,10.9,0.0,0.0
84.2,86.0,84.2,10.8,0.0,0.0
84.1,86.0,84.1,10.8,0.0,0.0
84.1,85.9,84.1,10.7,0.0,0.0
84.0,85.8,84.0,10.6,0.0,0.0
83.8,85.7,83.8,10.5,0.0,0.0
83.7,85.5,83.7,10.5,0.0,0.0
83.5,85.3,83.5,10.4,0.0,0.0
83.2,85.0,83.2,10.4,0.0,0.0
82.9,84.7,82.9,10.3,0.0,0.0
82.6,84.4,82.6,10.3,0.0,0.0
82.3,84.1,82.3,10.2,0.0,0.0
81.9,83.7,81.9,10.2,0.0,0.0
81.6,83.3,81.6,10.1,0.0,0.0
81.2,82.9,81.2,10.1,0.0,0.0
80.7,82.5,80.7,10.1,0.0,0.0
80.3,82.1,80.3,10.1,0.0,0.0
80.0,81.7,80.0,10.0,0.0,0.0
79.6,81.3,79.6,9.9,0.0,0.0
79.2,81.0,79.2,10.0,0.0,0.0
78.9,80.6,78.9,9.9,0.0,0.0
78.6,80.3,78.6,9.9,0.0,0.0
78.3,80.0,78.3,9.9,0.0,0.0
78.0,79.7,78.0,9.8,0.0,0.0
77.7,79.4,77.7,9.8,0.0,0.0
77.4,79.1,77.4,9.8,0.0,0.0
77.1,78.8,77.1,9.7,0.0,0.0
76.9,78.5,76.9,9.7,0.0,0.0
76.6,78.3,76.6,9.6,0.0,0.0
76.4,78.0,76.4,9.5,0.0,0.0
76.1,77.7,76.1,9.5,0.0,0.0
75.9,77.5,75.9,9.4,0.0,0.0
75.6,77.3,75.6,9.3,0.0,0.0
75.5,77.1,75.5,9.3,0.0,0.0
75.3,77.0,75.3,9.1,0.0,0.0
75.2,76.9,75.2,9.0,0.0,0.0
75.2,76.8,75.2,9.0,0.0,0.0
75.2,76.8,75.2,8.9,0.0,0.0
75.4,77.0,75.4,8.7,0.0,0.0
75.7,77.3,75.7,8.6,0.0,0.0
76.1,77.8,76.1,8.5,0.0,0.0
76.7,78.4,76.7,8.4,0.0,0.0
77.5,79.1,77.5,8.3,0.0,0.0
78.2,79.9,78.2,8.2,0.0,0.0
78.9,80.6,78.9,8.1,0.0,0.0
79.5,81.3,79.5,8.0,0.0,0.0
80.0,81.7,80.0,7.9,0.0,0.0
80.2,81.9,80.2,7.8,0.0,0.0
80.2,81.9,80.2,7.7,0.0,0.0
80.1,81.8,80.1,7.6,0.0,0.0
79.9,81.6,79.9,7.5,0.0,0.0
79.7,81.5,79.7,7.4,0.0,0.0
79.6,81.3,79.6,7.4,0.0,0.0
79.6,81.4,79.6,7.3,0.0,0.0
79.7,81.4,79.7,7.3,0.0,0.0
79.8,81.6,79.8,7.2,0.0,0.0
80.0,81.7,80.0,7.2,0.0,0.0
78.9,80.6,78.9,7.1,0.0,0.0
78.9,80.6,78.9,7.1,0.0,0.0
78.8,80.6,78.8,7.1,0.0,0.0
78.7,80.4,78.7,7.1,0.0,0.0
78.4,80.1,78.4,7.1,0.0,0.0
78.1,79.8,78.1,7.1,0.0,0.0
77.7,79.3,77.7,7.0,0.0,0.0
77.2,78.9,77.2,7.1,0.0,0.0
76.7,78.4,76.7,7.1,0.0,0.0
76.2,77.8,76.2,7.1,0.0,0.0
75.7,77.3,75.7,7.2,0.0,0.0
75.2,76.8,75.2,7.2,0.0,0.0
74.8,76.4,74.8,7.2,0.0,0.0
74.5,76.1,74.5,7.3,0.0,0.0
74.3,75.9,74.3,7.3,0.0,0.0
74.2,75.8,74.2,7.3,0.0,0.0
74.2,75.8,74.2,7.3,0.0,0.0
74.2,75.8,74.2,7.4,0.0,0.0
74.2,75.8,74.2,7.4,0.0,0.0
74.2,75.8,74.2,7.5,0.0,0.0
74.1,75.7,74.1,7.5,0.0,0.0
74.1,75.7,74.1,7.5,0.0,0.0
73.9,75.5,73.9,7.6,0.0,0.0
73.8,75.4,73.8,7.6,0.0,0.0
73.7,75.3,73.7,7.6,0.0,0.0
73.7,75.3,73.7,7.6,0.0,0.0
73.6,75.2,73.6,7.7,0.0,0.0
73.7,75.3,73.7,7.6,0.0,0.0
73.6,75.2,73.6,7.7,0.0,0.0
73.6,75.2,73.6,7.7,0.0,0.0
73.5,75.1,73.5,7.7,0.0,0.0
73.4,75.0,73.4,7.6,0.0,0.0
73.1,74.7,73.1,7.7,0.0,0.0
72.8,74.4,72.8,7.6,0.0,0.0
72.4,74.0,72.4,7.6,0.0,0.0
72.0,73.6,72.0,7.6,0.0,0.0
71.6,73.2,71.6,7.6,0.0,0.0
71.3,72.9,71.3,7.6,0.0,0.0
71.1,72.6,71.1,7.6,0.0,0.0
70.9,72.4,70.9,7.6,0.0,0.0
70.7,72.2,70.7,7.5,0.0,0.0
70.6,72.1,70.6,7.6,0.0,0.0
70.4,71.9,70.4,7.6,0.0,0.0
70.2,71.8,70.2,7.5,0.0,0.0
70.0,71.5,70.0,7.5,0.0,0.0
69.8,71.3,69.8,7.5,0.0,0.0
69.6,71.1,69.6,7.5,0.0,0.0
69.3,70.9,69.3,7.5,0.0,0.0
69.1,70.6,69.1,7.6,0.0,0.0
69.0,70.5,69.0,7.5,0.0,0.0
68.9,70.4,68.9,7.5,0.0,0.0
68.8,70.3,68.8,7.5,0.0,0.0
68.8,70.3,68.8,7.6,0.0,0.0
68.7,70.2,68.7,7.6,0.0,0.0
68.7,70.2,68.7,7.6,0.0,0.0
68.7,70.2,68.7,7.6,0.0,0.0
68.6,70.1,68.6,7.6,0.0,0.0
68.5,70.0,68.5,7.7,0.0,0.0
68.5,69.9,68.5,7.7,0.0,0.0
68.4,69.9,68.4,7.7,0.0,0.0
68.4,69.9,68.4,7.8,0.0,0.0
68.4,69.9,68.4,7.8,0.0,0.0
68.4,69.9,68.4,7.8,0.0,0.0
68.6,70.1,68.6,7.8,0.0,0.0
68.7,70.2,68.7,7.9,0.0,0.0
68.9,70.4,68.9,7.9,0.0,0.0
69.0,70.5,69.0,7.9,0.0,0.0
69.1,70.6,69.1,7.9,0.0,0.0
69.2,70.7,69.2,8.0,0.0,0.0
69.2,70.7,69.2,7.9,0.0,0.0
69.2,70.7,69.2,7.9,0.0,0.0
69.2,70.7,69.2,8.0,0.0,0.0
69.3,70.8,69.3,8.0,0.0,0.0
69.4,70.9,69.4,7.9,0.0,0.0
69.5,71.0,69.5,7.9,0.0,0.0
69.7,71.2,69.7,7.9,0.0,0.0
69.8,71.3,69.8,7.9,0.0,0.0
70.0,71.5,70.0,7.8,0.0,0.0
70.2,71.7,70.2,7.8,0.0,0.0
70.3,71.9,70.3,7.8,0.0,0.0
70.4,72.0,70.4,7.8,0.0,0.0
70.5,72.0,70.5,7.8,0.0,0.0
70.5,72.1,70.5,7.8,0.0,0.0
70.6,72.1,70.6,7.7,0.0,0.0
70.6,72.1,70.6,7.7,0.0,0.0
70.6,72.1,70.6,7.6,0.1,0.1
70.6,72.1,70.6,7.6,0.3,0.2
70.6,72.1,70.6,7.6,0.4,0.3
70.6,72.1,70.6,7.5,0.6,0.4
70.6,72.1,70.6,7.5,0.9,0.5
70.5,72.1,70.5,7.4,1.2,0.7
70.5,72.0,70.5,7.4,1.6,1.0
70.4,71.9,70.4,7.4,2.0,1.2
70.3,71.8,70.3,7.4,2.4,1.5
70.1,71.7,70.1,7.3,2.8,1.8
70.0,71.6,70.0,7.3,3.1,2.1
69.9,71.4,69.9,7.3,3.5,2.4
69.7,71.2,69.7,7.3,4.1,2.6
69.5,71.0,69.5,7.3,4.9,2.8
69.2,70.7,69.2,7.2,5.9,3.0
68.8,70.3,68.8,7.3,6.9,3.4
68.4,69.8,68.4,7.3,7.9,4.0
67.9,69.4,67.9,7.2,8.7,4.8
67.5,68.9,67.5,7.2,9.5,5.7
67.1,68.6,67.1,7.2,10.2,6.4
67.0,68.4,67.0,7.2,10.9,6.7
66.9,68.3,66.9,7.2,11.6,6.7
66.9,68.3,66.9,7.2,12.3,6.6
66.8,68.2,66.8,7.2,13.0,6.7
66.6,68.1,66.6,7.2,13.7,7.2
66.4,67.8,66.4,7.2,14.3,8.0
66.2,67.7,66.2,7.2,14.7,8.8
66.3,67.7,66.3,7.2,14.8,9.2
66.6,68.1,66.6,7.2,14.5,9.1
67.1,68.6,67.1,7.2,14.1,8.7
67.5,69.0,67.5,7.2,14.0,8.2
67.5,69.0,67.5,7.2,14.6,8.1
66.9,68.4,66.9,7.2,16.2,8.7
66.1,67.5,66.1,7.2,18.3,9.8
65.2,66.6,65.2,7.2,20.2,10.8
64.8,66.2,64.8,7.1,21.2,11.4
65.0,66.4,65.0,7.1,21.0,11.3
65.7,67.1,65.7,7.1,19.9,10.7
66.4,67.8,66.4,7.1,18.6,10.2
66.7,68.2,66.7,7.1,18.0,10.1
66.3,67.8,66.3,7.1,18.7,10.9
65.4,66.9,65.4,7.0,20.3,12.2
64.4,65.8,64.4,7.0,22.2,13.6
63.6,65.0,63.6,7.0,23.8,14.5
63.2,64.6,63.2,7.0,24.6,14.8
63.3,64.7,63.3,6.9,24.7,14.4
63.7,65.0,63.7,6.9,24.1,13.8
64.2,65.6,64.2,6.9,23.1,13.1
64.9,66.3,64.9,6.9,21.7,12.5
65.5,67.0,65.5,6.9,20.1,12.1
66.2,67.7,66.2,6.8,18.4,11.7
66.9,68.4,66.9,6.8,17.0,11.1
67.6,69.0,67.6,6.8,15.9,10.3
68.0,69.5,68.0,6.8,15.5,9.5
68.0,69.5,68.0,6.8,15.9,9.1
67.4,68.9,67.4,6.8,17.4,9.4
66.2,67.7,66.2,6.8,19.8,10.6
64.9,66.3,64.9,6.8,22.4,12.1
63.8,65.2,63.8,6.8,24.5,13.3
63.3,64.7,63.3,6.9,25.4,13.9
63.6,65.0,63.6,6.9,24.8,13.5
64.5,65.9,64.5,6.9,23.1,12.5
65.5,66.9,65.5,6.9,21.0,11.3
66.3,67.8,66.3,7.0,19.3,10.6
66.6,68.0,66.6,7.0,18.5,10.7
66.4,67.9,66.4,7.0,18.4,11.3
66.2,67.7,66.2,7.1,18.5,11.9
66.2,67.7,66.2,7.1,18.5,12.0
66.6,68.0,66.6,7.2,18.2,11.5
67.1,68.5,67.1,7.2,17.7,10.6
67.4,68.9,67.4,7.3,17.5,9.8
67.3,68.7,67.3,7.3,18.1,9.5
66.4,67.9,66.4,7.3,19.5,9.9
65.3,66.7,65.3,7.4,21.1,10.8
64.2,65.6,64.2,7.5,22.1,11.6
63.7,65.1,63.7,7.5,22.1,11.8
63.8,65.2,63.8,7.5,20.6,11.2
64.4,65.8,64.4,7.6,18.2,10.2
64.9,66.3,64.9,7.7,15.9,9.2
65.1,66.5,65.1,7.6,14.4,8.7
64.5,65.9,64.5,7.7,14.5,9.0
63.4,64.8,63.4,7.7,15.7,9.8
62.4,63.7,62.4,7.7,17.1,10.6
61.6,62.9,61.6,7.7,18.1,11.0
61.2,62.6,61.2,7.7,18.3,11.0
61.3,62.7,61.3,7.7,17.7,10.5
61.8,63.1,61.8,7.7,16.6,9.7
62.4,63.8,62.4,7.6,15.1,8.8
63.1,64.5,63.1,7.6,13.3,7.8
63.9,65.2,63.9,7.5,11.4,6.9
64.4,65.8,64.4,7.5,9.8,6.1
64.7,66.1,64.7,7.5,8.6,5.5
64.8,66.2,64.8,7.4,7.9,5.0
64.8,66.2,64.8,7.4,7.5,4.7
64.7,66.1,64.7,7.3,7.1,4.2
64.8,66.2,64.8,7.3,6.5,3.7
65.1,66.5,65.1,7.3,5.7,3.1
65.4,66.8,65.4,7.2,4.9,2.4
65.7,67.1,65.7,7.1,4.1,1.9
65.9,67.3,65.9,7.1,3.5,1.6
66.0,67.4,66.0,7.1,3.2,1.6
66.0,67.4,66.0,7.0,2.9,1.6
66.0,67.4,66.0,7.0,2.7,1.7
66.0,67.4,66.0,6.9,2.5,1.6
66.0,67.4,66.0,6.9,2.2,1.4
66.0,67.5,66.0,6.9,1.9,1.2
66.1,67.5,66.1,6.8,1.6,1.0
66.2,67.6,66.2,6.8,1.3,0.8
66.3,67.7,66.3,6.8,1.0,0.6
66.3,67.8,66.3,6.8,0.7,0.4
66.4,67.9,66.4,6.8,0.5,0.3
66.5,67.9,66.5,6.8,0.4,0.2
66.5,68.0,66.5,6.8,0.3,0.2
66.6,68.0,66.6,6.8,0.2,0.1
66.6,68.1,66.6,6.8,0.2,0.1
66.7,68.1,66.7,6.8,0.1,0.1
66.8,68.2,66.8,6.8,0.1,0.0
66.8,68.3,66.8,6.9,0.0,0.0
66.9,68.3,66.9,6.9,0.0,0.0
67.0,68.4,67.0,6.9,0.0,0.0
67.1,68.6,67.1,7.0,0.0,0.0
67.3,68.7,67.3,7.0,0.0,0.0
67.5,68.9,67.5,7.1,0.0,0.0
67.7,69.2,67.7,7.1,0.0,0.0
68.0,69.5,68.0,7.2,0.0,0.0
68.3,69.8,68.3,7.3,0.0,0.0
68.7,70.2,68.7,7.3,0.0,0.0
69.1,70.6,69.1,7.4,0.0,0.0
69.6,71.1,69.6,7.4,0.0,0.0
70.2,71.7,70.2,7.5,0.0,0.0
70.7,72.2,70.7,7.6,0.0,0.0
71.3,72.8,71.3,7.6,0.0,0.0
71.9,73.4,71.9,7.8,0.0,0.0
72.5,74.0,72.5,7.8,0.0,0.0
73.1,74.7,73.1,7.9,0.0,0.0
73.7,75.3,73.7,8.0,0.0,0.0
74.3,75.9,74.3,8.1,0.0,0.0
74.9,76.5,74.9,8.2,0.0,0.0
75.5,77.1,75.5,8.2,0.0,0.0
76.1,77.7,76.1,8.3,0.0,0.0
76.7,78.3,76.7,8.4,0.0,0.0
77.2,78.9,77.2,8.5,0.0,0.0
77.7,79.4,77.7,8.6,0.0,0.0
78.2,79.9,78.2,8.6,0.0,0.0
78.6,80.3,78.6,8.7,0.0,0.0
78.9,80.6,78.9,8.8,0.0,0.0
79.1,80.9,79.1,8.9,0.0,0.0
79.3,81.0,79.3,9.0,0.0,0.0
79.4,81.2,79.4,9.0,0.0,0.0
79.5,81.3,79.5,9.0,0.0,0.0
79.6,81.3,79.6,9.1,0.0,0.0
79.6,81.4,79.6,9.1,0.0,0.0
79.6,81.4,79.6,9.1,0.0,0.0
79.6,81.4,79.6,9.1,0.0,0.0
79.6,81.3,79.6,9.1,0.0,0.0
79.5,81.2,79.5,9.1,0.0,0.0
79.4,81.1,79.4,9.1,0.0,0.0
79.3,81.0,79.3,9.0,0.0,0.0
79.1,80.8,79.1,9.0,0.0,0.0
78.9,80.6,78.9,9.0,0.0,0.0
78.7,80.4,78.7,8.9,0.0,0.0
78.5,80.2,78.5,8.9,0.0,0.0
78.3,80.0,78.3,8.8,0.0,0.0
78.1,79.8,78.1,8.7,0.0,0.0
77.9,79.6,77.9,8.7,0.0,0.0
77.8,79.5,77.8,8.6,0.0,0.0
77.6,79.3,77.6,8.5,0.0,0.0
77.5,79.2,77.5,8.4,0.0,0.0
77.3,79.0,77.3,8.4,0.0,0.0
77.1,78.8,77.1,8.3,0.0,0.0
76.9,78.6,76.9,8.2,0.0,0.0
76.7,78.4,76.7,8.2,0.0,0.0
76.5,78.2,76.5,8.1,0.0,0.0
76.3,77.9,76.3,8.1,0.0,0.0
76.0,77.7,76.0,8.0,0.0,0.0
75.8,77.5,75.8,7.9,0.0,0.0
75.6,77.3,75.6,7.9,0.0,0.0
75.4,77.0,75.4,7.9,0.0,0.0
75.2,76.9,75.2,7.9,0.0,0.0
75.1,76.7,75.1,7.9,0.0,0.0
74.9,76.5,74.9,7.9,0.0,0.0
74.8,76.4,74.8,8.0,0.0,0.0
74.8,76.4,74.8,8.0,0.0,0.0
74.8,76.4,74.8,8.0,0.0,0.0
74.9,76.5,74.9,8.1,0.0,0.0
75.1,76.7,75.1,8.1,0.0,0.0
75.5,77.1,75.5,8.2,0.0,0.0
76.0,77.7,76.0,8.3,0.0,0.0
76.6,78.3,76.6,8.4,0.0,0.0
77.3,79.0,77.3,8.5,0.0,0.0
77.9,79.6,77.9,8.5,0.0,0.0
78.4,80.1,78.4,8.7,0.0,0.0
78.8,80.5,78.8,8.7,0.0,0.0
78.9,80.6,78.9,8.8,0.0,0.0
78.9,80.6,78.9,8.9,0.0,0.0
78.7,80.4,78.7,9.0,0.0,0.0
78.4,80.1,78.4,9.1,0.0,0.0
78.2,79.9,78.2,9.3,0.0,0.0
78.0,79.7,78.0,9.3,0.0,0.0
78.0,79.6,78.0,9.4,0.0,0.0
78.0,79.7,78.0,9.5,0.0,0.0
78.1,79.8,78.1,9.6,0.0,0.0
78.2,79.9,78.2,9.7,0.0,0.0
78.3,80.0,78.3,9.7,0.0,0.0
78.3,80.0,78.3,9.8,0.0,0.0
78.2,79.9,78.2,9.8,0.0,0.0
78.1,79.8,78.1,9.9,0.0,0.0
77.9,79.5,77.9,9.9,0.0,0.0
77.5,79.2,77.5,9.9,0.0,0.0
77.1,78.8,77.1,9.9,0.0,0.0
76.7,78.3,76.7,10.0,0.0,0.0
76.2,77.8,76.2,10.0,0.0,0.0
75.6,77.3,75.6,10.0,0.0,0.0
75.1,76.7,75.1,10.0,0.0,0.0
74.6,76.2,74.6,10.0,0.0,0.0
74.1,75.8,74.1,10.0,0.0,0.0
73.8,75.4,73.8,10.0,0.0,0.0
73.6,75.2,73.6,10.0,0.0,0.0
73.5,75.1,73.5,10.0,0.0,0.0
73.5,75.1,73.5,10.1,0.0,0.0
73.5,75.1,73.5,10.1,0.0,0.0
73.5,75.1,73.5,10.1,0.0,0.0
73.5,75.1,73.5,10.1,0.0,0.0
73.5,75.1,73.5,10.1,0.0,0.0
73.4,75.0,73.4,10.2,0.0,0.0
73.2,74.8,73.2,10.2,0.0,0.0
73.1,74.7,73.1,10.3,0.0,0.0
73.0,74.5,73.0,10.4,0.0,0.0
72.8,74.4,72.8,10.5,0.0,0.0
72.8,74.3,72.8,10.6,0.0,0.0
72.7,74.3,72.7,10.7,0.0,0.0
72.7,74.2,72.7,10.9,0.0,0.0
72.6,74.1,72.6,11.0,0.0,0.0
72.4,74.0,72.4,11.1,0.0,0.0
72.2,73.7,72.2,11.3,0.0,0.0
71.8,73.4,71.8,11.4,0.0,0.0
71.4,73.0,71.4,11.6,0.0,0.0
71.0,72.5,71.0,11.7,0.0,0.0
70.4,72.0,70.4,12.0,0.0,0.0
70.0,71.5,70.0,12.2,0.0,0.0
69.6,71.1,69.6,12.3,0.0,0.0
69.2,70.7,69.2,12.5,0.0,0.0
68.9,70.4,68.9,12.7,0.0,0.0
68.7,70.2,68.7,12.9,0.0,0.0
68.5,69.9,68.5,13.1,0.0,0.0
68.2,69.7,68.2,13.3,0.0,0.0
68.0,69.5,68.0,13.5,0.0,0.0
67.7,69.2,67.7,13.7,0.0,0.0
67.4,68.9,67.4,13.8,0.0,0.0
67.1,68.6,67.1,14.1,0.0,0.0
66.8,68.3,66.8,14.2,0.0,0.0
66.6,68.0,66.6,14.4,0.0,0.0
66.4,67.8,66.4,14.5,0.0,0.0
66.3,67.7,66.3,14.6,0.0,0.0
66.2,67.6,66.2,14.8,0.0,0.0
66.2,67.6,66.2,14.9,0.0,0.0
66.2,67.6,66.2,15.0,0.0,0.0
66.2,67.6,66.2,15.1,0.0,0.0
66.2,67.6,66.2,15.1,0.0,0.0
66.1,67.6,66.1,15.3,0.0,0.0
66.1,67.5,66.1,15.3,0.0,0.0
66.1,67.5,66.1,15.4,0.0,0.0
66.2,67.6,66.2,15.4,0.0,0.0
66.3,67.7,66.3,15.5,0.0,0.0
66.5,67.9,66.5,15.5,0.0,0.0
66.8,68.3,66.8,15.5,0.0,0.0
67.2,68.7,67.2,15.5,0.0,0.0
67.6,69.1,67.6,15.5,0.0,0.0
68.1,69.6,68.1,15.5,0.0,0.0
68.6,70.1,68.6,15.5,0.0,0.0
69.0,70.5,69.0,15.5,0.0,0.0
69.4,70.9,69.4,15.5,0.0,0.0
69.7,71.2,69.7,15.5,0.0,0.0
70.0,71.5,70.0,15.5,0.0,0.0
70.3,71.9,70.3,15.5,0.0,0.0
70.8,72.3,70.8,15.4,0.0,0.0
71.3,72.8,71.3,15.4,0.0,0.0
71.9,73.5,71.9,15.4,0.0,0.0
72.7,74.2,72.7,15.4,0.0,0.0
73.5,75.1,73.5,15.3,0.0,0.0
74.3,75.9,74.3,15.3,0.0,0.0
75.1,76.8,75.1,15.3,0.0,0.0
75.9,77.6,75.9,15.3,0.0,0.0
76.6,78.3,76.6,15.3,0.0,0.0
77.3,79.0,77.3,15.2,0.0,0.0
77.9,79.6,77.9,15.2,0.0,0.0
78.5,80.2,78.5,15.2,0.0,0.0
79.0,80.8,79.0,15.2,0.0,0.0
79.6,81.3,79.6,15.2,0.1,0.1
80.1,81.9,80.1,15.3,0.2,0.1
80.7,82.4,80.7,15.3,0.3,0.2
81.2,82.9,81.2,15.4,0.4,0.3
81.7,83.4,81.7,15.4,0.6,0.4
82.1,83.9,82.1,15.5,0.7,0.5
82.5,84.2,82.5,15.6,0.9,0.6
82.8,84.6,82.8,15.7,1.1,0.7
83.0,84.8,83.0,15.8,1.3,0.7
83.2,85.0,83.2,15.9,1.4,0.8
83.4,85.2,83.4,16.1,1.6,0.9
83.4,85.3,83.4,16.2,1.7,0.9
83.5,85.3,83.5,16.4,1.9,1.0
83.4,85.2,83.4,16.6,2.2,1.2
83.2,85.0,83.2,16.8,2.7,1.4
82.8,84.6,82.8,17.0,3.5,1.8
82.3,84.0,82.3,17.3,4.5,2.3
81.6,83.3,81.6,17.6,5.9,2.9
80.8,82.5,80.8,17.8,7.4,3.8
79.9,81.6,79.9,18.1,8.8,4.7
79.1,80.8,79.1,18.3,10.2,5.7
78.4,80.1,78.4,18.7,11.2,6.7
77.8,79.5,77.8,18.9,12.0,7.4
77.5,79.2,77.5,19.2,12.5,7.8
77.5,79.2,77.5,19.5,12.5,7.7
77.8,79.5,77.8,19.8,12.3,7.1
78.1,79.8,78.1,20.0,12.1,6.4
78.2,79.9,78.2,20.3,11.9,6.0
78.1,79.8,78.1,20.5,12.2,6.1
77.8,79.4,77.8,20.8,12.7,6.6
77.3,78.9,77.3,21.0,13.3,7.4
76.8,78.4,76.8,21.2,14.0,8.2
76.4,78.1,76.4,21.3,14.5,8.6
76.1,77.8,76.1,21.5,15.0,8.9
75.8,77.4,75.8,21.6,15.7,9.2
75.2,76.9,75.2,21.6,16.8,9.7
74.4,76.0,74.4,21.7,18.3,10.5
73.6,75.2,73.6,21.7,19.9,11.4
73.0,74.6,73.0,21.6,20.9,12.2
72.9,74.5,72.9,21.6,20.9,12.4
73.6,75.2,73.6,21.5,19.3,12.0
74.7,76.4,74.7,21.4,16.8,11.1
75.9,77.5,75.9,21.2,14.5,10.2
76.3,78.0,76.3,21.1,13.5,9.8
75.7,77.3,75.7,21.0,15.0,10.3
74.3,75.9,74.3,20.8,18.0,11.5
72.9,74.5,72.9,20.6,21.1,12.8
72.0,73.5,72.0,20.4,23.1,13.6
71.9,73.5,71.9,20.3,23.3,13.8
72.5,74.0,72.5,20.1,22.3,13.5
73.1,74.7,73.1,19.9,21.0,13.1
73.4,75.0,73.4,19.7,20.5,13.1
72.9,74.5,72.9,19.6,21.7,13.6
72.1,73.6,72.1,19.4,23.8,14.4
71.5,73.0,71.5,19.3,25.5,15.0
71.5,73.1,71.5,19.2,26.0,14.8
72.5,74.1,72.5,19.1,24.6,13.6
74.2,75.8,74.2,19.0,21.9,11.7
75.8,77.4,75.8,18.9,19.1,9.8
76.7,78.4,76.7,18.9,17.3,8.9
76.4,78.0,76.4,18.9,17.6,9.5
75.2,76.8,75.2,18.9,19.4,11.0
73.9,75.5,73.9,18.9,21.2,12.6
73.0,74.6,73.0,19.0,22.3,13.5
72.9,74.5,72.9,19.1,22.0,13.5
73.4,74.9,73.4,19.2,20.7,12.9
73.9,75.5,73.9,19.3,19.5,12.0
74.2,75.8,74.2,19.4,19.2,11.4
73.8,75.4,73.8,19.6,20.3,11.4
73.2,74.7,73.2,19.8,22.1,11.8
72.6,74.2,72.6,19.9,23.5,12.1
72.6,74.2,72.6,20.1,23.7,11.9
73.4,75.0,73.4,20.3,22.1,11.0
74.5,76.2,74.5,20.5,19.5,9.7
75.6,77.3,75.6,20.7,16.6,8.6
76.1,77.7,76.1,20.9,14.6,8.3
75.6,77.2,75.6,21.1,14.3,9.1
74.6,76.2,74.6,21.3,15.1,10.5
73.7,75.3,73.7,21.5,16.0,11.5
73.3,74.9,73.3,21.7,16.3,11.6
73.8,75.4,73.8,21.8,15.3,10.5
74.9,76.5,74.9,22.0,13.6,8.6
76.1,77.8,76.1,22.2,11.6,6.5
77.1,78.8,77.1,22.3,10.0,4.9
77.5,79.2,77.5,22.4,9.2,4.3
77.3,79.0,77.3,22.5,9.1,4.6
76.8,78.5,76.8,22.6,9.6,5.4
76.1,77.8,76.1,22.7,10.4,6.4
75.4,77.0,75.4,22.7,11.4,7.2
74.7,76.3,74.7,22.8,12.3,7.9
74.2,75.8,74.2,22.8,12.8,8.1
74.0,75.6,74.0,22.9,12.8,8.0
74.1,75.7,74.1,22.9,12.2,7.4
74.4,76.0,74.4,22.9,11.2,6.7
74.7,76.3,74.7,22.9,10.0,5.9
75.0,76.6,75.0,22.9,8.8,5.2
75.3,76.9,75.3,22.9,7.7,4.8
75.5,77.1,75.5,22.9,6.8,4.4
75.7,77.3,75.7,22.9,6.0,4.1
75.9,77.6,75.9,22.9,5.3,3.7
76.2,77.9,76.2,22.9,4.6,3.1
76.5,78.2,76.5,22.9,4.0,2.6
76.8,78.5,76.8,22.8,3.3,2.0
77.1,78.8,77.1,22.9,2.6,1.5
77.4,79.1,77.4,22.9,1.9,1.0
77.6,79.3,77.6,22.9,1.3,0.7
77.7,79.4,77.7,22.9,0.9,0.5
77.7,79.4,77.7,22.9,0.7,0.4
77.6,79.3,77.6,23.0,0.7,0.4
77.6,79.3,77.6,23.0,0.6,0.3
77.5,79.2,77.5,23.1,0.5,0.2
77.5,79.2,77.5,23.2,0.3,0.2
77.5,79.2,77.5,23.3,0.2,0.1
77.5,79.2,77.5,23.4,0.1,0.0
77.5,79.2,77.5,23.5,0.0,0.0
77.4,79.1,77.4,23.6,0.0,0.0
77.4,79.1,77.4,23.7,0.0,0.0
77.3,79.0,77.3,23.8,0.0,0.0
77.3,79.0,77.3,24.0,0.0,0.0
77.3,78.9,77.3,24.1,0.0,0.0
77.2,78.9,77.2,24.3,0.0,0.0
77.2,78.9,77.2,24.5,0.0,0.0
77.3,78.9,77.3,24.7,0.0,0.0
77.3,79.0,77.3,24.8,0.0,0.0
77.4,79.1,77.4,25.0,0.0,0.0
77.6,79.3,77.6,25.2,0.0,0.0
77.8,79.5,77.8,25.5,0.0,0.0
78.1,79.8,78.1,25.7,0.0,0.0
78.5,80.2,78.5,25.9,0.0,0.0
78.8,80.6,78.8,26.1,0.0,0.0
79.3,81.0,79.3,26.3,0.0,0.0
79.7,81.4,79.7,26.6,0.0,0.0
80.1,81.8,80.1,26.9,0.0,0.0
80.4,82.2,80.4,27.1,0.0,0.0
80.8,82.6,80.8,27.4,0.0,0.0
81.2,82.9,81.2,27.6,0.0,0.0
81.5,83.3,81.5,27.9,0.0,0.0
81.9,83.7,81.9,28.1,0.0,0.0
82.3,84.1,82.3,28.4,0.0,0.0
82.8,84.6,82.8,28.6,0.0,0.0
83.3,85.1,83.3,28.9,0.0,0.0
