gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4 
70.0,71.5,70.0,27.8,13.6,7.1
69.8,71.3,69.8,27.9,14.8,7.0
69.4,70.9,69.4,27.9,15.8,7.5
68.9,70.4,68.9,28.0,16.6,8.3
68.4,69.8,68.4,28.0,17.2,9.3
67.9,69.3,67.9,28.0,17.9,10.2
67.5,68.9,67.5,28.0,18.7,10.8
67.1,68.6,67.1,27.9,19.4,11.1
66.9,68.4,66.9,27.8,20.1,11.2
66.8,68.3,66.8,27.7,20.4,11.3
66.8,68.3,66.8,27.6,20.3,11.4
66.8,68.3,66.8,27.4,20.1,11.5
66.7,68.2,66.7,27.2,20.2,11.9
66.3,67.7,66.3,27.0,20.8,12.4
65.5,66.9,65.5,26.8,22.3,13.2
64.7,66.1,64.7,26.6,24.0,13.8
64.1,65.5,64.1,26.3,25.3,14.2
64.1,65.5,64.1,26.1,25.3,14.1
64.9,66.3,64.9,25.8,23.6,13.2
66.3,67.8,66.3,25.5,20.9,11.9
67.8,69.2,67.8,25.2,17.9,10.7
68.6,70.1,68.6,24.9,16.0,10.2
68.5,70.0,68.5,24.6,16.1,10.7
67.7,69.1,67.7,24.3,17.7,11.9
66.7,68.1,66.7,24.0,19.8,13.1
66.0,67.4,66.0,23.7,21.5,13.9
65.9,67.3,65.9,23.3,22.3,13.8
66.2,67.6,66.2,23.0,22.2,13.2
66.6,68.1,66.6,22.7,21.9,12.4
67.0,68.4,67.0,22.4,21.7,11.9
67.0,68.4,67.0,22.1,22.0,12.0
66.7,68.1,66.7,21.8,22.6,12.5
66.3,67.8,66.3,21.5,23.2,13.1
66.1,67.6,66.1,21.2,23.6,13.6
66.2,67.6,66.2,20.9,23.5,13.8
66.4,67.9,66.4,20.7,23.3,13.6
66.8,68.3,66.8,20.4,22.9,13.3
67.2,68.6,67.2,20.2,22.7,13.0
67.5,68.9,67.5,19.9,22.8,12.7
67.7,69.1,67.7,19.7,23.0,12.6
67.8,69.3,67.8,19.5,23.1,12.5
68.0,69.4,68.0,19.3,22.9,12.4
68.1,69.6,68.1,19.1,22.3,12.3
68.2,69.7,68.2,18.9,21.5,12.3
68.2,69.7,68.2,18.7,20.7,12.1
68.1,69.5,68.1,18.6,20.1,12.0
67.8,69.2,67.8,18.5,20.0,11.7
67.4,68.8,67.4,18.3,20.0,11.4
67.0,68.5,67.0,18.2,20.0,11.1
66.8,68.2,66.8,18.1,19.7,10.8
66.7,68.1,66.7,18.0,19.0,10.7
66.7,68.2,66.7,18.0,18.0,10.5
66.8,68.3,66.8,17.9,16.9,10.3
67.0,68.4,67.0,17.9,16.0,9.9
67.1,68.6,67.1,17.9,15.5,9.4
67.2,68.7,67.2,17.9,15.1,8.8
67.3,68.7,67.3,17.9,14.9,8.3
67.3,68.7,67.3,18.0,14.6,8.0
67.2,68.7,67.2,18.0,14.1,7.9
67.2,68.6,67.2,18.1,13.5,7.9
67.1,68.6,67.1,18.1,12.8,7.9
67.1,68.6,67.1,18.2,12.0,7.5
67.2,68.7,67.2,18.4,11.2,6.8
67.3,68.8,67.3,18.5,10.3,6.0
67.5,68.9,67.5,18.5,9.4,5.1
67.6,69.1,67.6,18.7,8.5,4.4
67.7,69.2,67.7,18.8,7.6,3.8
67.8,69.3,67.8,19.0,6.8,3.5
67.9,69.3,67.9,19.1,6.1,3.2
67.9,69.4,67.9,19.2,5.5,3.0
68.0,69.5,68.0,19.4,4.9,2.8
68.1,69.5,68.1,19.5,4.4,2.6
68.1,69.6,68.1,19.6,3.8,2.3
68.2,69.7,68.2,19.8,3.2,2.0
68.3,69.8,68.3,19.9,2.5,1.6
68.4,69.9,68.4,20.0,1.9,1.2
68.4,69.9,68.4,20.2,1.4,0.9
68.3,69.8,68.3,20.3,1.0,0.7
68.3,69.8,68.3,20.4,0.8,0.5
68.2,69.7,68.2,20.5,0.6,0.4
68.2,69.6,68.2,20.6,0.4,0.2
68.1,69.6,68.1,20.7,0.2,0.1
68.1,69.6,68.1,20.8,0.1,0.1
68.0,69.5,68.0,20.8,0.0,0.0
68.0,69.4,68.0,20.9,0.0,0.0
67.9,69.4,67.9,20.9,0.0,0.0
67.9,69.3,67.9,21.0,0.0,0.0
67.8,69.3,67.8,21.1,0.0,0.0
67.8,69.3,67.8,21.1,0.0,0.0
67.8,69.3,67.8,21.1,0.0,0.0
67.8,69.3,67.8,21.2,0.0,0.0
67.9,69.3,67.9,21.2,0.0,0.0
68.0,69.4,68.0,21.2,0.0,0.0
68.1,69.6,68.1,21.2,0.0,0.0
68.3,69.8,68.3,21.2,0.0,0.0
68.5,70.0,68.5,21.3,0.0,0.0
68.9,70.4,68.9,21.3,0.0,0.0
69.3,70.8,69.3,21.3,0.0,0.0
69.7,71.2,69.7,21.3,0.0,0.0
70.2,71.8,70.2,21.3,0.0,0.0
70.8,72.3,70.8,21.3,0.0,0.0
71.3,72.9,71.3,21.4,0.0,0.0
71.9,73.4,71.9,21.4,0.0,0.0
72.4,74.0,72.4,21.4,0.0,0.0
72.9,74.5,72.9,21.4,0.0,0.0
73.4,75.0,73.4,21.4,0.0,0.0
73.9,75.5,73.9,21.5,0.0,0.0
74.4,76.0,74.4,21.4,0.0,0.0
75.0,76.6,75.0,21.4,0.0,0.0
75.5,77.1,75.5,21.5,0.0,0.0
76.0,77.7,76.0,21.5,0.0,0.0
76.6,78.2,76.6,21.5,0.0,0.0
77.0,78.7,77.0,21.5,0.0,0.0
77.4,79.1,77.4,21.5,0.0,0.0
77.8,79.5,77.8,21.5,0.0,0.0
78.0,79.7,78.0,21.5,0.0,0.0
78.2,79.9,78.2,21.5,0.0,0.0
78.3,80.0,78.3,21.5,0.0,0.0
78.3,80.0,78.3,21.4,0.0,0.0
78.3,80.0,78.3,21.4,0.0,0.0
78.2,79.9,78.2,21.4,0.0,0.0
78.1,79.8,78.1,21.4,0.0,0.0
78.0,79.7,78.0,21.3,0.0,0.0
77.8,79.5,77.8,21.3,0.0,0.0
77.6,79.3,77.6,21.2,0.0,0.0
77.4,79.1,77.4,21.1,0.0,0.0
77.2,78.9,77.2,21.1,0.0,0.0
76.9,78.6,76.9,21.0,0.0,0.0
76.6,78.3,76.6,20.9,0.0,0.0
76.3,78.0,76.3,20.8,0.0,0.0
76.0,77.7,76.0,20.7,0.0,0.0
75.7,77.3,75.7,20.6,0.0,0.0
75.4,77.0,75.4,20.5,0.0,0.0
75.1,76.7,75.1,20.4,0.0,0.0
74.8,76.4,74.8,20.3,0.0,0.0
74.5,76.1,74.5,20.2,0.0,0.0
74.2,75.8,74.2,20.1,0.0,0.0
74.0,75.6,74.0,20.0,0.0,0.0
73.8,75.4,73.8,19.9,0.0,0.0
73.5,75.1,73.5,19.8,0.0,0.0
73.3,74.9,73.3,19.8,0.0,0.0
73.1,74.7,73.1,19.7,0.0,0.0
72.9,74.4,72.9,19.6,0.0,0.0
72.6,74.2,72.6,19.6,0.0,0.0
72.4,74.0,72.4,19.5,0.0,0.0
72.2,73.8,72.2,19.5,0.0,0.0
72.0,73.6,72.0,19.4,0.0,0.0
71.8,73.4,71.8,19.4,0.0,0.0
71.6,73.2,71.6,19.4,0.0,0.0
71.5,73.0,71.5,19.4,0.0,0.0
71.3,72.9,71.3,19.4,0.0,0.0
71.2,72.8,71.2,19.4,0.0,0.0
71.2,72.7,71.2,19.5,0.0,0.0
71.2,72.7,71.2,19.5,0.0,0.0
71.3,72.9,71.3,19.6,0.0,0.0
71.6,73.1,71.6,19.7,0.0,0.0
72.0,73.6,72.0,19.7,0.0,0.0
72.6,74.2,72.6,19.8,0.0,0.0
73.3,74.9,73.3,19.9,0.0,0.0
74.0,75.6,74.0,20.0,0.0,0.0
74.7,76.3,74.7,20.0,0.0,0.0
75.3,76.9,75.3,20.1,0.0,0.0
75.6,77.3,75.6,20.2,0.0,0.0
75.8,77.5,75.8,20.3,0.0,0.0
75.8,77.4,75.8,20.3,0.0,0.0
75.7,77.3,75.7,20.4,0.0,0.0
75.4,77.1,75.4,20.4,0.0,0.0
75.3,76.9,75.3,20.4,0.0,0.0
75.1,76.7,75.1,20.5,0.0,0.0
75.1,76.7,75.1,20.5,0.0,0.0
75.1,76.8,75.1,20.5,0.0,0.0
75.3,76.9,75.3,20.5,0.0,0.0
75.4,77.0,75.4,20.5,0.0,0.0
74.4,76.0,74.4,20.4,0.0,0.0
74.4,76.0,74.4,20.3,0.0,0.0
74.4,76.0,74.4,20.2,0.0,0.0
74.2,75.8,74.2,20.1,0.0,0.0
74.0,75.6,74.0,20.0,0.0,0.0
73.6,75.2,73.6,19.9,0.0,0.0
73.3,74.9,73.3,19.7,0.0,0.0
72.8,74.4,72.8,19.5,0.0,0.0
72.4,73.9,72.4,19.4,0.0,0.0
71.9,73.4,71.9,19.3,0.0,0.0
71.4,73.0,71.4,19.1,0.0,0.0
71.0,72.5,71.0,18.9,0.0,0.0
70.6,72.1,70.6,18.7,0.0,0.0
70.4,71.9,70.4,18.6,0.0,0.0
70.2,71.7,70.2,18.4,0.0,0.0
70.1,71.7,70.1,18.2,0.0,0.0
70.1,71.7,70.1,18.0,0.0,0.0
70.2,71.7,70.2,17.9,0.0,0.0
70.2,71.7,70.2,17.8,0.0,0.0
70.2,71.7,70.2,17.6,0.0,0.0
70.2,71.7,70.2,17.5,0.0,0.0
70.1,71.6,70.1,17.3,0.0,0.0
70.0,71.5,70.0,17.3,0.0,0.0
69.9,71.4,69.9,17.2,0.0,0.0
69.7,71.3,69.7,17.1,0.0,0.0
69.7,71.2,69.7,17.0,0.0,0.0
69.6,71.1,69.6,17.0,0.0,0.0
69.6,71.1,69.6,17.0,0.0,0.0
69.5,71.0,69.5,17.0,0.0,0.0
69.4,70.9,69.4,17.0,0.0,0.0
69.3,70.8,69.3,17.0,0.0,0.0
69.1,70.6,69.1,17.0,0.0,0.0
68.8,70.3,68.8,17.0,0.0,0.0
68.4,69.9,68.4,17.1,0.0,0.0
68.0,69.4,68.0,17.1,0.0,0.0
67.5,69.0,67.5,17.1,0.0,0.0
67.1,68.5,67.1,17.2,0.0,0.0
66.7,68.1,66.7,17.2,0.0,0.0
66.4,67.8,66.4,17.3,0.0,0.0
66.1,67.5,66.1,17.4,0.0,0.0
65.9,67.3,65.9,17.4,0.0,0.0
65.6,67.1,65.6,17.5,0.0,0.0
65.4,66.8,65.4,17.5,0.0,0.0
65.2,66.6,65.2,17.6,0.0,0.0
64.9,66.3,64.9,17.6,0.0,0.0
64.7,66.1,64.7,17.6,0.0,0.0
64.4,65.8,64.4,17.7,0.0,0.0
64.1,65.5,64.1,17.7,0.0,0.0
63.9,65.2,63.9,17.7,0.0,0.0
63.7,65.0,63.7,17.7,0.0,0.0
63.5,64.9,63.5,17.7,0.0,0.0
63.4,64.8,63.4,17.6,0.0,0.0
63.4,64.7,63.4,17.6,0.0,0.0
63.3,64.7,63.3,17.5,0.0,0.0
63.3,64.7,63.3,17.5,0.0,0.0
63.3,64.6,63.3,17.4,0.0,0.0
63.2,64.6,63.2,17.4,0.0,0.0
63.1,64.5,63.1,17.3,0.0,0.0
63.0,64.4,63.0,17.2,0.0,0.0
63.0,64.4,63.0,17.1,0.0,0.0
63.0,64.3,63.0,17.1,0.0,0.0
63.0,64.4,63.0,17.0,0.0,0.0
63.1,64.5,63.1,16.8,0.0,0.0
63.2,64.6,63.2,16.7,0.0,0.0
63.4,64.8,63.4,16.6,0.0,0.0
63.6,64.9,63.6,16.5,0.0,0.0
63.7,65.1,63.7,16.4,0.0,0.0
63.9,65.2,63.9,16.2,0.0,0.0
63.9,65.3,63.9,16.1,0.0,0.0
64.0,65.4,64.0,16.0,0.0,0.0
64.1,65.4,64.1,15.9,0.0,0.0
64.1,65.5,64.1,15.8,0.0,0.0
64.2,65.6,64.2,15.6,0.0,0.0
64.3,65.7,64.3,15.5,0.0,0.0
64.5,65.9,64.5,15.4,0.0,0.0
64.7,66.1,64.7,15.3,0.0,0.0
64.9,66.3,64.9,15.1,0.0,0.0
65.1,66.5,65.1,15.0,0.0,0.0
65.3,66.7,65.3,14.9,0.0,0.0
65.5,66.9,65.5,14.8,0.0,0.0
65.6,67.0,65.6,14.7,0.0,0.0
65.7,67.1,65.7,14.6,0.0,0.0
65.8,67.2,65.8,14.4,0.0,0.0
65.9,67.3,65.9,14.4,0.0,0.0
65.9,67.4,65.9,14.3,0.0,0.0
66.0,67.4,66.0,14.2,0.1,0.1
66.0,67.5,66.0,14.1,0.2,0.1
66.1,67.5,66.1,14.1,0.4,0.2
66.1,67.5,66.1,14.0,0.7,0.4
66.1,67.6,66.1,14.0,0.9,0.6
66.1,67.6,66.1,13.9,1.2,0.8
66.2,67.6,66.2,13.9,1.5,1.0
66.2,67.6,66.2,13.9,1.8,1.2
66.2,67.6,66.2,13.8,2.0,1.3
66.2,67.6,66.2,13.8,2.3,1.5
66.2,67.6,66.2,13.8,2.7,1.6
66.0,67.5,66.0,13.8,3.3,1.9
65.8,67.2,65.8,13.9,4.1,2.3
65.3,66.8,65.3,13.9,5.2,2.9
64.8,66.2,64.8,14.0,6.4,3.5
64.4,65.8,64.4,14.0,7.5,4.2
64.0,65.4,64.0,14.1,8.3,4.8
63.9,65.2,63.9,14.2,8.9,5.2
63.8,65.1,63.8,14.3,9.3,5.5
63.7,65.1,63.7,14.4,9.8,5.8
63.5,64.9,63.5,14.5,10.5,6.1
63.3,64.6,63.3,14.5,11.5,6.6
62.9,64.3,62.9,14.7,12.5,7.1
62.7,64.0,62.7,14.8,13.5,7.6
62.5,63.8,62.5,14.9,14.3,8.2
62.4,63.8,62.4,15.0,14.7,8.6
62.6,63.9,62.6,15.1,14.9,8.9
62.8,64.2,62.8,15.3,14.9,9.0
63.3,64.7,63.3,15.3,14.5,8.8
63.8,65.2,63.8,15.4,14.1,8.5
64.3,65.7,64.3,15.5,13.9,8.1
64.5,65.9,64.5,15.7,14.0,8.0
64.3,65.7,64.3,15.8,14.6,8.4
64.0,65.4,64.0,15.8,15.6,9.1
63.6,65.0,63.6,15.9,16.6,9.8
63.4,64.8,63.4,16.0,17.2,10.4
63.5,64.9,63.5,16.1,17.3,10.6
63.8,65.2,63.8,16.1,17.0,10.5
64.2,65.5,64.2,16.2,16.7,10.3
64.3,65.7,64.3,16.2,16.9,10.2
64.1,65.5,64.1,16.3,18.0,10.2
63.7,65.1,63.7,16.3,19.5,10.4
63.3,64.7,63.3,16.3,20.9,10.6
63.0,64.4,63.0,16.3,21.8,10.8
63.1,64.4,63.1,16.3,21.8,11.0
63.3,64.6,63.3,16.3,21.3,11.1
63.4,64.8,63.4,16.3,20.7,11.4
63.3,64.7,63.3,16.3,20.7,12.0
62.8,64.2,62.8,16.2,21.5,12.9
62.2,63.5,62.2,16.2,22.9,13.9
61.6,62.9,61.6,16.1,24.2,14.7
61.3,62.7,61.3,16.1,24.9,15.1
61.6,62.9,61.6,16.1,24.7,14.9
62.2,63.5,62.2,16.0,24.0,14.2
62.8,64.2,62.8,16.0,23.2,13.5
63.3,64.7,63.3,15.9,22.6,12.9
63.5,64.9,63.5,15.9,22.6,12.8
63.5,64.9,63.5,15.7,22.9,13.0
63.5,64.8,63.5,15.7,23.1,13.1
63.6,65.0,63.6,15.6,23.0,13.0
64.2,65.6,64.2,15.5,22.2,12.5
64.9,66.3,64.9,15.4,21.0,11.8
65.5,67.0,65.5,15.4,19.9,11.2
65.9,67.3,65.9,15.3,19.4,11.0
65.8,67.2,65.8,15.2,19.7,11.4
65.4,66.8,65.4,15.1,20.6,12.1
65.0,66.4,65.0,15.1,21.5,12.9
64.8,66.2,64.8,14.9,22.2,13.4
64.9,66.3,64.9,14.9,22.3,13.5
65.3,66.7,65.3,14.8,22.0,13.2
65.7,67.1,65.7,14.7,21.6,12.6
66.0,67.4,66.0,14.7,21.4,12.0
66.2,67.6,66.2,14.5,21.3,11.2
66.2,67.6,66.2,14.5,21.3,10.5
66.3,67.7,66.3,14.4,20.8,9.7
66.5,67.9,66.5,14.3,19.5,9.0
67.0,68.5,67.0,14.3,17.2,8.2
67.6,69.1,67.6,14.2,14.5,7.6
68.0,69.5,68.0,14.1,12.2,7.3
67.9,69.3,67.9,14.0,11.1,7.4
67.1,68.5,67.1,14.0,11.8,7.9
65.9,67.3,65.9,13.9,13.5,8.6
64.7,66.1,64.7,13.9,15.3,9.2
63.9,65.3,63.9,13.8,16.6,9.7
63.5,64.9,63.5,13.8,16.9,9.8
63.5,64.9,63.5,13.8,16.3,9.6
63.9,65.3,63.9,13.7,15.2,9.1
64.5,65.9,64.5,13.7,13.6,8.3
65.3,66.7,65.3,13.6,11.9,7.2
66.0,67.4,66.0,13.6,10.1,6.1
66.6,68.0,66.6,13.6,8.7,5.1
66.9,68.3,66.9,13.5,7.7,4.3
66.9,68.3,66.9,13.6,7.3,3.8
66.7,68.1,66.7,13.5,7.2,3.5
66.4,67.9,66.4,13.5,7.0,3.4
66.3,67.8,66.3,13.5,6.6,3.2
66.3,67.8,66.3,13.5,6.0,3.0
66.5,67.9,66.5,13.5,5.2,2.8
66.6,68.1,66.6,13.5,4.5,2.6
66.8,68.2,66.8,13.5,4.0,2.4
66.8,68.3,66.8,13.5,3.6,2.2
66.9,68.4,66.9,13.4,3.4,2.0
67.0,68.5,67.0,13.4,3.0,1.8
67.1,68.6,67.1,13.4,2.6,1.5
67.2,68.7,67.2,13.4,2.1,1.2
67.3,68.8,67.3,13.4,1.6,0.9
67.4,68.9,67.4,13.4,1.2,0.7
67.4,68.9,67.4,13.4,0.9,0.5
67.4,68.9,67.4,13.4,0.7,0.4
67.4,68.9,67.4,13.4,0.5,0.3
67.4,68.9,67.4,13.4,0.4,0.2
67.4,68.9,67.4,13.4,0.3,0.2
67.4,68.9,67.4,13.4,0.2,0.1
67.5,68.9,67.5,13.4,0.2,0.1
67.5,69.0,67.5,13.4,0.1,0.1
67.5,69.0,67.5,13.4,0.1,0.0
67.6,69.0,67.6,13.4,0.1,0.0
67.6,69.1,67.6,13.4,0.0,0.0
67.7,69.1,67.7,13.4,0.0,0.0
67.7,69.2,67.7,13.4,0.0,0.0
67.8,69.3,67.8,13.4,0.0,0.0
68.0,69.5,68.0,13.4,0.0,0.0
68.2,69.7,68.2,13.4,0.0,0.0
68.4,69.9,68.4,13.4,0.0,0.0
68.7,70.1,68.7,13.4,0.0,0.0
69.0,70.5,69.0,13.5,0.0,0.0
69.3,70.8,69.3,13.5,0.0,0.0
69.8,71.3,69.8,13.5,0.0,0.0
70.2,71.8,70.2,13.5,0.0,0.0
70.8,72.3,70.8,13.5,0.0,0.0
71.3,72.8,71.3,13.6,0.0,0.0
71.8,73.4,71.8,13.6,0.0,0.0
72.4,74.0,72.4,13.7,0.0,0.0
73.0,74.6,73.0,13.8,0.0,0.0
73.6,75.2,73.6,13.8,0.0,0.0
74.1,75.7,74.1,13.9,0.0,0.0
74.7,76.3,74.7,13.9,0.0,0.0
75.3,76.9,75.3,14.0,0.0,0.0
75.9,77.5,75.9,14.1,0.0,0.0
76.4,78.1,76.4,14.1,0.0,0.0
77.0,78.7,77.0,14.2,0.0,0.0
77.5,79.2,77.5,14.3,0.0,0.0
78.0,79.7,78.0,14.4,0.0,0.0
78.4,80.1,78.4,14.4,0.0,0.0
78.8,80.5,78.8,14.5,0.0,0.0
79.0,80.7,79.0,14.5,0.0,0.0
79.2,80.9,79.2,14.6,0.0,0.0
79.4,81.1,79.4,14.7,0.0,0.0
79.4,81.2,79.4,14.7,0.0,0.0
79.5,81.2,79.5,14.7,0.0,0.0
79.5,81.2,79.5,14.8,0.0,0.0
79.4,81.2,79.4,14.8,0.0,0.0
79.4,81.1,79.4,14.8,0.0,0.0
79.4,81.1,79.4,14.8,0.0,0.0
79.2,81.0,79.2,14.8,0.0,0.0
79.1,80.8,79.1,14.8,0.0,0.0
78.9,80.7,78.9,14.8,0.0,0.0
78.7,80.5,78.7,14.8,0.0,0.0
78.5,80.2,78.5,14.7,0.0,0.0
78.2,79.9,78.2,14.7,0.0,0.0
78.0,79.7,78.0,14.7,0.0,0.0
77.7,79.4,77.7,14.6,0.0,0.0
77.5,79.2,77.5,14.5,0.0,0.0
77.3,78.9,77.3,14.4,0.0,0.0
77.0,78.7,77.0,14.4,0.0,0.0
76.8,78.5,76.8,14.3,0.0,0.0
76.6,78.3,76.6,14.2,0.0,0.0
76.4,78.1,76.4,14.1,0.0,0.0
76.2,77.9,76.2,14.0,0.0,0.0
76.0,77.6,76.0,14.0,0.0,0.0
75.7,77.4,75.7,13.9,0.0,0.0
75.5,77.1,75.5,13.8,0.0,0.0
75.2,76.9,75.2,13.7,0.0,0.0
75.0,76.6,75.0,13.7,0.0,0.0
74.7,76.3,74.7,13.6,0.0,0.0
74.5,76.1,74.5,13.5,0.0,0.0
74.2,75.8,74.2,13.5,0.0,0.0
74.0,75.6,74.0,13.4,0.0,0.0
73.8,75.4,73.8,13.4,0.0,0.0
73.6,75.2,73.6,13.4,0.0,0.0
73.4,75.0,73.4,13.3,0.0,0.0
73.3,74.9,73.3,13.3,0.0,0.0
73.2,74.8,73.2,13.3,0.0,0.0
73.2,74.8,73.2,13.3,0.0,0.0
73.3,74.9,73.3,13.3,0.0,0.0
73.5,75.1,73.5,13.3,0.0,0.0
73.9,75.5,73.9,13.3,0.0,0.0
74.4,76.0,74.4,13.3,0.0,0.0
75.0,76.7,75.0,13.3,0.0,0.0
75.7,77.3,75.7,13.4,0.0,0.0
76.3,78.0,76.3,13.4,0.0,0.0
76.8,78.5,76.8,13.5,0.0,0.0
77.1,78.8,77.1,13.5,0.0,0.0
77.3,78.9,77.3,13.5,0.0,0.0
77.2,78.9,77.2,13.5,0.0,0.0
77.0,78.7,77.0,13.6,0.0,0.0
76.7,78.4,76.7,13.7,0.0,0.0
76.5,78.2,76.5,13.7,0.0,0.0
76.3,78.0,76.3,13.8,0.0,0.0
76.3,77.9,76.3,13.8,0.0,0.0
76.3,77.9,76.3,13.9,0.0,0.0
76.4,78.0,76.4,13.9,0.0,0.0
76.5,78.1,76.5,13.9,0.0,0.0
76.5,78.2,76.5,14.0,0.0,0.0
76.5,78.2,76.5,14.1,0.0,0.0
76.5,78.1,76.5,14.1,0.0,0.0
76.3,77.9,76.3,14.2,0.0,0.0
76.0,77.7,76.0,14.2,0.0,0.0
75.7,77.4,75.7,14.2,0.0,0.0
75.3,76.9,75.3,14.3,0.0,0.0
74.8,76.5,74.8,14.3,0.0,0.0
74.3,75.9,74.3,14.3,0.0,0.0
73.8,75.4,73.8,14.4,0.0,0.0
73.2,74.8,73.2,14.5,0.0,0.0
72.7,74.3,72.7,14.5,0.0,0.0
72.2,73.8,72.2,14.5,0.0,0.0
71.9,73.5,71.9,14.5,0.0,0.0
71.7,73.3,71.7,14.5,0.0,0.0
71.6,73.2,71.6,14.5,0.0,0.0
71.6,73.1,71.6,14.6,0.0,0.0
71.6,73.2,71.6,14.6,0.0,0.0
71.6,73.2,71.6,14.6,0.0,0.0
71.7,73.2,71.7,14.6,0.0,0.0
71.6,73.2,71.6,14.6,0.0,0.0
71.5,73.1,71.5,14.6,0.0,0.0
71.4,73.0,71.4,14.6,0.0,0.0
71.3,72.9,71.3,14.6,0.0,0.0
71.2,72.8,71.2,14.5,0.0,0.0
71.2,72.7,71.2,14.5,0.0,0.0
71.1,72.7,71.1,14.5,0.0,0.0
71.2,72.7,71.2,14.5,0.0,0.0
71.2,72.7,71.2,14.5,0.0,0.0
71.1,72.7,71.1,14.4,0.0,0.0
71.1,72.6,71.1,14.4,0.0,0.0
70.9,72.4,70.9,14.3,0.0,0.0
70.6,72.2,70.6,14.3,0.0,0.0
70.3,71.8,70.3,14.3,0.0,0.0
69.9,71.5,69.9,14.2,0.0,0.0
69.6,71.1,69.6,14.2,0.0,0.0
69.2,70.7,69.2,14.2,0.0,0.0
68.9,70.4,68.9,14.1,0.0,0.0
68.6,70.1,68.6,14.1,0.0,0.0
68.4,69.9,68.4,14.1,0.0,0.0
68.3,69.7,68.3,14.1,0.0,0.0
68.1,69.6,68.1,14.1,0.0,0.0
68.0,69.5,68.0,14.1,0.0,0.0
67.9,69.3,67.9,14.1,0.0,0.0
67.7,69.2,67.7,14.1,0.0,0.0
67.5,68.9,67.5,14.2,0.0,0.0
67.3,68.7,67.3,14.2,0.0,0.0
67.1,68.5,67.1,14.2,0.0,0.0
66.9,68.3,66.9,14.3,0.0,0.0
66.8,68.2,66.8,14.4,0.0,0.0
66.7,68.1,66.7,14.5,0.0,0.0
66.7,68.1,66.7,14.5,0.0,0.0
66.7,68.1,66.7,14.6,0.0,0.0
66.7,68.2,66.7,14.7,0.0,0.0
66.7,68.2,66.7,14.8,0.0,0.0
66.8,68.2,66.8,15.0,0.0,0.0
66.8,68.2,66.8,15.1,0.0,0.0
66.8,68.2,66.8,15.2,0.0,0.0
66.8,68.2,66.8,15.3,0.0,0.0
66.9,68.3,66.9,15.5,0.0,0.0
67.0,68.5,67.0,15.6,0.0,0.0
67.2,68.7,67.2,15.8,0.0,0.0
67.6,69.0,67.6,15.9,0.0,0.0
68.0,69.4,68.0,16.0,0.0,0.0
68.4,69.9,68.4,16.2,0.0,0.0
68.9,70.4,68.9,16.3,0.0,0.0
69.4,70.9,69.4,16.4,0.0,0.0
69.8,71.3,69.8,16.5,0.0,0.0
70.2,71.7,70.2,16.6,0.0,0.0
70.5,72.1,70.5,16.8,0.0,0.0
70.9,72.4,70.9,16.8,0.0,0.0
71.3,72.8,71.3,16.9,0.0,0.0
71.7,73.3,71.7,17.0,0.0,0.0
72.3,73.8,72.3,17.0,0.0,0.0
72.9,74.5,72.9,17.1,0.0,0.0
73.7,75.3,73.7,17.1,0.0,0.0
74.6,76.2,74.6,17.1,0.0,0.0
75.5,77.1,75.5,17.2,0.0,0.0
76.4,78.0,76.4,17.2,0.0,0.0
77.3,78.9,77.3,17.2,0.0,0.0
78.1,79.7,78.1,17.2,0.0,0.0
78.8,80.5,78.8,17.2,0.0,0.0
79.5,81.2,79.5,17.1,0.0,0.0
80.2,81.9,80.2,17.1,0.0,0.0
80.8,82.5,80.8,17.1,0.0,0.0
81.4,83.2,81.4,17.1,0.1,0.1
82.1,83.8,82.1,17.1,0.2,0.1
82.7,84.5,82.7,17.0,0.3,0.2
83.4,85.2,83.4,16.9,0.4,0.3
84.0,85.8,84.0,16.9,0.5,0.3
84.5,86.4,84.5,16.9,0.6,0.4
85.0,86.9,85.0,16.8,0.8,0.5
85.4,87.3,85.4,16.8,1.1,0.6
85.6,87.5,85.6,16.7,1.6,0.9
85.7,87.5,85.7,16.7,2.3,1.2
85.7,87.5,85.7,16.7,3.0,1.5
85.7,87.5,85.7,16.7,3.6,1.9
85.7,87.6,85.7,16.7,3.9,2.0
86.0,87.8,86.0,16.7,3.8,2.1
86.2,88.1,86.2,16.6,3.6,2.1
86.3,88.1,86.3,16.7,3.6,2.2
86.0,87.9,86.0,16.7,4.3,2.7
85.4,87.2,85.4,16.7,5.7,3.5
84.6,86.4,84.6,16.7,7.4,4.5
83.9,85.7,83.9,16.7,9.1,5.3
83.4,85.2,83.4,16.7,10.2,5.9
83.2,85.0,83.2,16.7,10.8,6.1
83.2,85.0,83.2,16.8,11.1,6.2
83.2,85.0,83.2,16.8,11.4,6.4
83.0,84.8,83.0,16.8,12.0,6.9
82.6,84.4,82.6,16.8,12.7,7.5
82.3,84.1,82.3,16.8,13.4,8.0
82.3,84.0,82.3,16.8,13.9,8.2
82.5,84.3,82.5,16.9,13.8,7.9
82.9,84.7,82.9,16.9,13.5,7.2
83.3,85.1,83.3,17.0,13.3,6.5
83.4,85.2,83.4,17.0,13.5,6.3
82.8,84.6,82.8,17.0,14.5,7.0
81.9,83.7,81.9,17.0,16.0,8.3
81.0,82.8,81.0,17.0,17.5,9.7
