load_1,load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_6_,load_7_,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10
0,15.2,65.5,34.5,5.4,7.7,0,0,21.1,6.1,2.3,4.0,10.4,10.6
0,15.2,65.5,34.4,5.4,7.7,0,0,21.1,6.0,2.3,4.0,10.3,10.6
0,15.2,65.4,34.3,5.4,7.7,0,0,21.0,6.0,2.3,4.0,10.3,10.6
0,15.1,65.3,34.2,5.3,7.7,0,0,20.9,6.0,2.3,4.0,10.3,10.6
0,15.1,65.1,34.0,5.3,7.6,0,0,20.9,6.0,2.2,4.0,10.3,10.5
0,15.0,64.9,33.8,5.3,7.6,0,0,20.7,6.0,2.2,4.0,10.2,10.5
0,14.9,64.6,33.6,5.2,7.5,0,0,20.6,5.9,2.2,3.9,10.1,10.5
0,14.8,64.3,33.4,5.2,7.5,0,0,20.5,5.9,2.2,3.9,10.0,10.4
0,14.7,63.9,33.1,5.2,7.4,0,0,20.3,5.8,2.2,3.9,10.0,10.3
0,14.6,63.5,32.9,5.1,7.3,0,0,20.1,5.8,2.2,3.8,9.9,10.3
0,14.6,63.1,32.7,5.1,7.3,0,0,20.0,5.7,2.2,3.8,9.8,10.2
0,14.5,62.8,32.5,5.1,7.2,0,0,19.8,5.7,2.1,3.8,9.7,10.2
0,14.4,62.5,32.3,5.0,7.2,0,0,19.7,5.7,2.1,3.7,9.6,10.1
0,14.4,62.4,32.1,5.0,7.2,0,0,19.6,5.6,2.1,3.7,9.6,10.1
0,14.3,62.3,32.0,5.0,7.1,0,0,19.5,5.6,2.1,3.7,9.5,10.1
0,14.3,62.4,32.0,5.0,7.1,0,0,19.5,5.6,2.1,3.7,9.5,10.1
0,14.3,62.5,31.9,5.0,7.1,0,0,19.4,5.6,2.1,3.7,9.5,10.1
0,14.3,62.6,31.9,5.0,7.1,0,0,19.4,5.6,2.1,3.7,9.5,10.1
0,14.3,62.8,31.9,5.0,7.1,0,0,19.4,5.7,2.1,3.7,9.6,10.1
0,14.3,62.9,31.8,5.0,7.1,0,0,19.4,5.7,2.1,3.7,9.6,10.1
0,14.2,62.9,31.8,5.0,7.1,0,0,19.3,5.7,2.1,3.7,9.6,10.1
0,14.2,62.9,31.7,5.0,7.1,0,0,19.3,5.7,2.1,3.7,9.5,10.1
0,14.2,62.8,31.7,5.0,7.1,0,0,19.2,5.6,2.1,3.7,9.5,10.1
0,14.2,62.7,31.6,5.0,7.1,0,0,19.2,5.6,2.1,3.6,9.5,10.1
0,14.2,62.7,31.5,5.0,7.1,0,0,19.2,5.6,2.1,3.6,9.5,10.1
0,14.2,62.6,31.5,5.0,7.1,0,0,19.1,5.6,2.1,3.6,9.5,10.1
0,14.2,62.6,31.5,5.0,7.1,0,0,19.1,5.6,2.1,3.6,9.4,10.1
0,14.2,62.5,31.5,5.0,7.1,0,0,19.1,5.6,2.1,3.6,9.4,10.1
0,14.2,62.5,31.5,4.9,7.1,0,0,19.1,5.6,2.1,3.6,9.4,10.0
0,14.1,62.5,31.5,4.9,7.1,0,0,19.1,5.6,2.1,3.6,9.4,10.0
0,14.1,62.4,31.5,4.9,7.0,0,0,19.1,5.5,2.1,3.6,9.4,10.0
0,14.1,62.3,31.4,4.9,7.0,0,0,19.0,5.5,2.0,3.6,9.3,10.0
0,14.1,62.1,31.3,4.9,7.0,0,0,18.9,5.5,2.0,3.6,9.3,10.0
0,14.0,61.9,31.2,4.9,7.0,0,0,18.8,5.5,2.0,3.6,9.3,9.9
0,14.0,61.7,31.0,4.9,6.9,0,0,18.7,5.4,2.0,3.6,9.2,9.9
0,13.9,61.4,30.8,4.8,6.9,0,0,18.6,5.4,2.0,3.5,9.1,9.8
0,13.8,61.2,30.7,4.8,6.9,0,0,18.5,5.4,2.0,3.5,9.1,9.8
0,13.8,60.9,30.5,4.8,6.8,0,0,18.4,5.4,2.0,3.5,9.0,9.7
0,13.7,60.7,30.4,4.8,6.8,0,0,18.4,5.3,2.0,3.5,9.0,9.7
0,13.7,60.6,30.3,4.8,6.8,0,0,18.3,5.3,2.0,3.5,9.0,9.7
0,13.7,60.4,30.2,4.8,6.8,0,0,18.2,5.3,2.0,3.4,8.9,9.6
0,13.6,60.3,30.1,4.8,6.8,0,0,18.2,5.3,2.0,3.4,8.9,9.6
0,13.6,60.2,30.1,4.7,6.8,0,0,18.2,5.3,2.0,3.4,8.9,9.6
0,13.6,60.0,30.0,4.7,6.7,0,0,18.1,5.3,1.9,3.4,8.9,9.6
0,13.6,59.9,29.9,4.7,6.7,0,0,18.1,5.3,1.9,3.4,8.8,9.5
0,13.5,59.8,29.8,4.7,6.7,0,0,18.0,5.2,1.9,3.4,8.8,9.5
0,13.5,59.6,29.7,4.7,6.7,0,0,17.9,5.2,1.9,3.4,8.8,9.5
0,13.5,59.5,29.6,4.7,6.7,0,0,17.9,5.2,1.9,3.4,8.8,9.5
0,13.5,59.4,29.6,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.8,9.4
0,13.4,59.3,29.5,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.4,59.3,29.5,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.4,59.3,29.5,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.4,59.3,29.5,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.4,59.3,29.5,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.4,59.3,29.6,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.5,59.3,29.6,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.5,59.3,29.6,4.7,6.6,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.5,59.4,29.6,4.7,6.7,0,0,17.8,5.2,1.9,3.4,8.7,9.4
0,13.5,59.4,29.6,4.7,6.7,0,0,17.9,5.2,1.9,3.4,8.7,9.4
0,13.5,59.4,29.7,4.7,6.7,0,0,17.9,5.2,1.9,3.4,8.7,9.4
0,13.5,59.5,29.7,4.7,6.7,0,0,17.9,5.2,1.9,3.4,8.7,9.4
0,13.6,59.6,29.8,4.7,6.7,0,0,18.0,5.2,1.9,3.4,8.8,9.4
0,13.6,59.7,30.0,4.7,6.7,0,0,18.0,5.2,1.9,3.4,8.8,9.5
0,13.7,60.0,30.2,4.8,6.8,0,0,18.1,5.3,2.0,3.4,8.9,9.5
0,13.8,60.2,30.4,4.8,6.8,0,0,18.2,5.3,2.0,3.5,8.9,9.6
0,13.9,60.4,30.6,4.8,6.8,0,0,18.4,5.3,2.0,3.5,9.0,9.6
0,14.0,60.7,30.8,4.8,6.9,0,0,18.5,5.4,2.0,3.5,9.1,9.7
0,14.0,60.9,31.0,4.9,6.9,0,0,18.6,5.4,2.0,3.5,9.1,9.7
0,14.1,61.2,31.1,4.9,7.0,0,0,18.7,5.4,2.0,3.6,9.2,9.7
0,14.1,61.4,31.3,4.9,7.0,0,0,18.7,5.4,2.0,3.6,9.2,9.8
0,14.2,61.6,31.4,4.9,7.0,0,0,18.8,5.5,2.0,3.6,9.3,9.8
0,14.3,61.8,31.5,4.9,7.1,0,0,18.9,5.5,2.1,3.6,9.3,9.8
0,14.3,62.1,31.7,5.0,7.1,0,0,19.0,5.5,2.1,3.7,9.4,9.9
0,14.4,62.4,31.9,5.0,7.1,0,0,19.2,5.6,2.1,3.7,9.5,9.9
0,14.6,62.8,32.2,5.0,7.2,0,0,19.3,5.6,2.1,3.7,9.6,10.0
0,14.7,63.2,32.6,5.1,7.3,0,0,19.5,5.7,2.1,3.8,9.7,10.1
0,14.9,63.6,32.9,5.1,7.4,0,0,19.7,5.7,2.2,3.8,9.8,10.1
0,15.0,64.1,33.3,5.2,7.4,0,0,19.9,5.8,2.2,3.9,9.9,10.2
0,15.2,64.6,33.7,5.2,7.5,0,0,20.1,5.9,2.2,3.9,10.0,10.3
0,15.3,65.1,34.1,5.3,7.6,0,0,20.3,5.9,2.2,4.0,10.1,10.4
0,15.5,65.5,34.4,5.3,7.6,0,0,20.4,6.0,2.3,4.0,10.2,10.5
0,15.6,65.9,34.8,5.4,7.7,0,0,20.6,6.0,2.3,4.1,10.3,10.5
0,15.7,66.3,35.1,5.4,7.7,0,0,20.8,6.1,2.3,4.1,10.3,10.6
0,15.8,66.7,35.4,5.4,7.8,0,0,20.9,6.1,2.3,4.1,10.4,10.7
0,15.9,67.1,35.7,5.5,7.9,0,0,21.1,6.2,2.3,4.1,10.4,10.7
0,16.0,67.5,36.0,5.5,7.9,0,0,21.3,6.2,2.4,4.1,10.5,10.8
0,16.2,67.9,36.3,5.5,8.0,0,0,21.4,6.2,2.4,4.2,10.6,10.9
0,16.3,68.2,36.6,5.6,8.0,0,0,21.6,6.3,2.4,4.2,10.6,11.0
0,16.4,68.6,37.0,5.6,8.1,0,0,21.8,6.3,2.4,4.2,10.7,11.1
0,16.6,69.0,37.3,5.7,8.2,0,0,21.9,6.3,2.4,4.3,10.8,11.1
0,16.7,69.3,37.6,5.7,8.2,0,0,22.0,6.4,2.4,4.3,10.8,11.2
0,16.8,69.6,37.9,5.7,8.3,0,0,22.1,6.4,2.4,4.3,10.9,11.3
0,16.9,70.0,38.1,5.7,8.3,0,0,22.2,6.4,2.4,4.4,10.9,11.3
0,17.0,70.2,38.3,5.8,8.3,0,0,22.3,6.4,2.5,4.4,11.0,11.4
0,17.1,70.5,38.5,5.8,8.3,0,0,22.3,6.4,2.5,4.4,11.0,11.4
0,17.1,70.7,38.6,5.8,8.4,0,0,22.4,6.4,2.5,4.4,11.1,11.4
0,17.2,70.8,38.7,5.8,8.4,0,0,22.4,6.4,2.5,4.4,11.1,11.5
0,17.2,71.0,38.7,5.8,8.4,0,0,22.5,6.4,2.5,4.4,11.1,11.5
0,17.3,71.0,38.7,5.8,8.4,0,0,22.5,6.4,2.5,4.4,11.1,11.5
0,17.3,71.1,38.7,5.8,8.4,0,0,22.6,6.4,2.5,4.4,11.2,11.5
0,17.3,71.1,38.7,5.8,8.4,0,0,22.6,6.4,2.5,4.4,11.2,11.5
0,17.4,71.1,38.6,5.8,8.4,0,0,22.7,6.5,2.5,4.4,11.2,11.5
0,17.4,71.1,38.6,5.8,8.5,0,0,22.7,6.5,2.5,4.4,11.2,11.5
0,17.4,71.1,38.6,5.8,8.5,0,0,22.8,6.5,2.5,4.4,11.2,11.5
0,17.4,71.1,38.6,5.8,8.5,0,0,22.8,6.5,2.5,4.5,11.2,11.5
0,17.4,71.1,38.6,5.8,8.5,0,0,22.9,6.5,2.5,4.5,11.3,11.5
0,17.4,71.1,38.7,5.8,8.5,0,0,22.9,6.5,2.5,4.5,11.3,11.5
0,17.4,71.1,38.7,5.8,8.5,0,0,23.0,6.5,2.5,4.5,11.3,11.5
0,17.4,71.1,38.8,5.8,8.6,0,0,23.0,6.5,2.5,4.5,11.3,11.5
0,17.4,71.2,38.8,5.8,8.6,0,0,23.0,6.5,2.5,4.5,11.3,11.5
0,17.4,71.2,38.9,5.9,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.4,71.2,38.9,5.9,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.4,71.1,38.9,5.9,8.6,0,0,23.1,6.5,2.5,4.5,11.4,11.5
0,17.5,71.1,38.9,5.9,8.6,0,0,23.1,6.6,2.5,4.5,11.4,11.5
0,17.5,71.1,38.9,5.9,8.6,0,0,23.2,6.6,2.5,4.5,11.4,11.5
0,17.5,71.0,38.9,5.9,8.6,0,0,23.2,6.6,2.5,4.5,11.4,11.5
0,17.5,71.0,38.9,5.9,8.6,0,0,23.2,6.6,2.5,4.5,11.4,11.5
0,17.5,70.9,38.9,5.9,8.6,0,0,23.2,6.6,2.5,4.5,11.3,11.5
0,17.5,70.8,38.9,5.9,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.5,70.8,38.9,5.9,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.5,70.7,38.9,5.8,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.5,70.6,38.9,5.8,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.5
0,17.5,70.5,38.9,5.8,8.6,0,0,23.1,6.5,2.5,4.5,11.3,11.4
0,17.5,70.3,38.9,5.8,8.6,0,0,23.0,6.5,2.5,4.4,11.3,11.4
0,17.4,70.2,38.8,5.8,8.6,0,0,23.0,6.5,2.5,4.4,11.3,11.4
0,17.4,70.1,38.8,5.8,8.6,0,0,23.0,6.5,2.5,4.4,11.3,11.4
0,17.4,70.0,38.8,5.8,8.5,0,0,23.0,6.5,2.5,4.4,11.3,11.4
0,17.4,69.8,38.7,5.8,8.5,0,0,23.0,6.5,2.5,4.4,11.3,11.4
0,17.4,69.7,38.7,5.8,8.5,0,0,22.9,6.5,2.5,4.4,11.3,11.4
0,17.4,69.6,38.7,5.8,8.5,0,0,22.9,6.5,2.4,4.4,11.2,11.4
0,17.4,69.5,38.7,5.8,8.5,0,0,22.9,6.5,2.4,4.4,11.2,11.4
0,17.4,69.4,38.7,5.8,8.5,0,0,22.9,6.5,2.4,4.4,11.2,11.4
0,17.4,69.3,38.6,5.8,8.5,0,0,22.9,6.4,2.4,4.4,11.2,11.4
0,17.4,69.2,38.6,5.8,8.5,0,0,22.9,6.4,2.4,4.4,11.2,11.4
0,17.4,69.1,38.7,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.2,11.4
0,17.4,69.1,38.7,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.2,11.4
0,17.4,69.0,38.7,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.1,11.4
0,17.4,69.0,38.7,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.1,11.4
0,17.4,68.9,38.7,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.1,11.4
0,17.4,68.9,38.8,5.8,8.4,0,0,22.9,6.4,2.4,4.4,11.1,11.4
0,17.4,68.8,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.4
0,17.4,68.7,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.4
0,17.4,68.6,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.4
0,17.4,68.5,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.4
0,17.4,68.4,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.3
0,17.4,68.2,38.8,5.8,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.3
0,17.4,68.1,38.7,5.7,8.4,0,0,23.0,6.4,2.4,4.4,11.1,11.3
0,17.3,67.9,38.6,5.7,8.4,0,0,22.9,6.4,2.4,4.4,11.1,11.3
0,17.3,67.7,38.6,5.7,8.3,0,0,22.9,6.4,2.4,4.4,11.0,11.2
0,17.3,67.5,38.5,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,67.3,38.4,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,67.2,38.4,5.7,8.3,0,0,22.8,6.3,2.4,4.3,11.0,11.2
0,17.2,67.2,38.4,5.7,8.3,0,0,22.7,6.3,2.4,4.3,11.0,11.2
0,17.2,67.1,38.4,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,67.1,38.5,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,67.1,38.5,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,67.0,38.5,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,66.9,38.5,5.7,8.3,0,0,22.8,6.3,2.4,4.4,11.0,11.2
0,17.2,66.7,38.5,5.7,8.2,0,0,22.7,6.3,2.4,4.3,10.9,11.1
0,17.2,66.5,38.4,5.7,8.2,0,0,22.6,6.3,2.4,4.3,10.9,11.1
0,17.2,66.2,38.3,5.6,8.2,0,0,22.6,6.2,2.4,4.3,10.9,11.1
0,17.1,65.9,38.2,5.6,8.1,0,0,22.5,6.2,2.3,4.3,10.8,11.0
0,17.1,65.6,38.1,5.6,8.1,0,0,22.4,6.2,2.3,4.3,10.8,11.0
0,17.0,65.3,38.0,5.6,8.0,0,0,22.3,6.2,2.3,4.2,10.7,11.0
0,17.0,65.1,37.9,5.5,8.0,0,0,22.2,6.1,2.3,4.2,10.7,10.9
0,17.0,64.9,37.8,5.5,8.0,0,0,22.2,6.1,2.3,4.2,10.6,10.9
0,17.0,64.7,37.7,5.5,8.0,0,0,22.1,6.1,2.3,4.2,10.6,10.9
0,16.9,64.5,37.7,5.5,7.9,0,0,22.1,6.1,2.3,4.2,10.6,10.9
0,16.9,64.4,37.7,5.5,7.9,0,0,22.1,6.1,2.3,4.2,10.6,10.8
0,16.9,64.3,37.6,5.5,7.9,0,0,22.0,6.1,2.3,4.2,10.6,10.8
0,16.9,64.1,37.6,5.5,7.9,0,0,22.0,6.1,2.3,4.2,10.6,10.8
0,16.9,64.0,37.6,5.5,7.9,0,0,22.0,6.0,2.3,4.2,10.5,10.8
0,16.9,63.9,37.6,5.4,7.9,0,0,22.0,6.0,2.3,4.2,10.5,10.8
0,16.9,63.7,37.6,5.4,7.9,0,0,21.9,6.0,2.3,4.2,10.5,10.8
0,16.8,63.6,37.6,5.4,7.8,0,0,21.9,6.0,2.3,4.2,10.5,10.7
0,16.8,63.4,37.5,5.4,7.8,0,0,21.8,6.0,2.2,4.1,10.5,10.7
0,16.8,63.1,37.4,5.4,7.8,0,0,21.8,6.0,2.2,4.1,10.4,10.7
0,16.7,62.9,37.3,5.4,7.7,0,0,21.7,6.0,2.2,4.1,10.4,10.6
0,16.7,62.6,37.2,5.4,7.7,0,0,21.6,5.9,2.2,4.1,10.4,10.6
0,16.6,62.3,37.0,5.3,7.7,0,0,21.4,5.9,2.2,4.1,10.3,10.6
0,16.6,62.1,36.9,5.3,7.6,0,0,21.3,5.9,2.2,4.1,10.3,10.5
0,16.5,61.9,36.8,5.3,7.6,0,0,21.3,5.9,2.2,4.1,10.2,10.5
0,16.5,61.7,36.7,5.3,7.6,0,0,21.2,5.8,2.2,4.0,10.2,10.4
0,16.5,61.5,36.7,5.3,7.5,0,0,21.1,5.8,2.2,4.0,10.2,10.4
0,16.5,61.4,36.6,5.3,7.5,0,0,21.1,5.8,2.2,4.0,10.2,10.4
0,16.5,61.3,36.6,5.3,7.5,0,0,21.1,5.8,2.2,4.0,10.2,10.4
0,16.4,61.2,36.6,5.2,7.5,0,0,21.0,5.8,2.2,4.0,10.1,10.4
0,16.4,61.1,36.6,5.2,7.5,0,0,21.0,5.8,2.2,4.0,10.1,10.3
0,16.4,61.0,36.5,5.2,7.4,0,0,20.9,5.8,2.2,4.0,10.1,10.3
0,16.4,60.9,36.5,5.2,7.4,0,0,20.9,5.8,2.1,4.0,10.1,10.3
0,16.4,60.8,36.4,5.2,7.4,0,0,20.9,5.7,2.1,3.9,10.1,10.3
0,16.4,60.7,36.3,5.2,7.4,0,0,20.8,5.7,2.1,3.9,10.0,10.3
0,16.4,60.6,36.2,5.2,7.4,0,0,20.7,5.7,2.1,3.9,10.0,10.3
0,16.3,60.6,36.2,5.2,7.3,0,0,20.7,5.7,2.1,3.9,10.0,10.2
0,16.3,60.5,36.1,5.2,7.3,0,0,20.7,5.7,2.1,3.9,10.0,10.2
0,16.3,60.4,36.1,5.2,7.3,0,0,20.6,5.7,2.1,3.9,10.0,10.2
0,16.3,60.4,36.1,5.2,7.3,0,0,20.6,5.7,2.1,3.9,10.0,10.2
0,16.3,60.4,36.1,5.2,7.3,0,0,20.6,5.7,2.1,3.9,9.9,10.2
0,16.3,60.4,36.1,5.1,7.3,0,0,20.5,5.7,2.1,3.9,9.9,10.2
0,16.3,60.4,36.1,5.1,7.3,0,0,20.5,5.6,2.1,3.9,9.9,10.2
0,16.3,60.4,36.1,5.1,7.2,0,0,20.5,5.6,2.1,3.9,9.9,10.2
0,16.3,60.4,36.0,5.1,7.2,0,0,20.5,5.6,2.1,3.9,9.9,10.2
0,16.4,60.4,36.0,5.1,7.2,0,0,20.5,5.6,2.1,3.9,9.9,10.2
0,16.4,60.5,36.0,5.1,7.2,0,0,20.4,5.6,2.1,3.9,9.8,10.2
0,16.4,60.5,36.0,5.1,7.2,0,0,20.4,5.6,2.1,3.8,9.8,10.2
0,16.4,60.6,36.0,5.1,7.2,0,0,20.4,5.6,2.1,3.8,9.8,10.2
0,16.5,60.7,36.1,5.2,7.2,0,0,20.4,5.6,2.1,3.8,9.8,10.2
0,16.5,60.9,36.1,5.2,7.2,0,0,20.4,5.6,2.1,3.8,9.8,10.2
0,16.6,61.0,36.2,5.2,7.2,0,0,20.5,5.6,2.1,3.8,9.8,10.2
0,16.6,61.3,36.2,5.2,7.3,0,0,20.5,5.6,2.1,3.8,9.8,10.2
0,16.7,61.5,36.3,5.2,7.3,0,0,20.5,5.6,2.1,3.9,9.8,10.2
0,16.8,61.9,36.4,5.2,7.3,0,0,20.5,5.6,2.1,3.9,9.8,10.3
0,16.9,62.3,36.6,5.2,7.3,0,0,20.6,5.7,2.1,3.9,9.8,10.3
0,17.1,62.8,36.7,5.2,7.3,0,0,20.6,5.7,2.1,3.9,9.9,10.4
0,17.2,63.3,36.9,5.2,7.3,0,0,20.7,5.7,2.1,3.9,9.9,10.4
0,17.3,63.8,37.1,5.3,7.4,0,0,20.8,5.7,2.1,3.9,9.9,10.5
0,17.4,64.3,37.3,5.3,7.4,0,0,20.9,5.7,2.1,3.9,10.0,10.5
0,17.5,64.8,37.5,5.3,7.4,0,0,20.9,5.8,2.1,3.9,10.0,10.6
0,17.6,65.2,37.8,5.4,7.5,0,0,21.0,5.8,2.1,3.9,10.0,10.7
0,17.7,65.5,38.1,5.4,7.5,0,0,21.2,5.8,2.1,3.9,10.0,10.7
0,17.7,65.9,38.3,5.4,7.6,0,0,21.3,5.8,2.1,4.0,10.1,10.8
0,17.8,66.2,38.6,5.5,7.7,0,0,21.4,5.9,2.1,4.0,10.1,10.8
0,17.8,66.5,38.9,5.5,7.7,0,0,21.6,5.9,2.1,4.0,10.1,10.8
0,17.9,66.7,39.2,5.6,7.8,0,0,21.8,6.0,2.1,4.0,10.2,10.9
0,17.9,67.0,39.4,5.6,7.9,0,0,22.1,6.0,2.2,4.1,10.2,10.9
0,18.0,67.2,39.6,5.6,8.0,0,0,22.3,6.1,2.2,4.1,10.3,10.9
0,18.0,67.5,39.8,5.7,8.1,0,0,22.6,6.1,2.2,4.1,10.3,11.0
0,18.0,67.7,40.0,5.7,8.2,0,0,22.9,6.2,2.2,4.2,10.4,11.0
0,18.1,67.8,40.1,5.7,8.3,0,0,23.1,6.3,2.3,4.2,10.5,11.0
0,18.1,67.9,40.2,5.7,8.3,0,0,23.3,6.3,2.3,4.3,10.6,11.0
0,18.1,67.9,40.2,5.8,8.4,0,0,23.5,6.3,2.3,4.3,10.6,11.0
0,18.1,67.8,40.2,5.8,8.4,0,0,23.6,6.4,2.3,4.3,10.7,11.0
0,18.0,67.7,40.1,5.7,8.4,0,0,23.6,6.4,2.4,4.4,10.8,11.0
0,18.0,67.6,40.0,5.7,8.4,0,0,23.6,6.4,2.4,4.4,10.8,10.9
0,17.9,67.4,39.9,5.7,8.4,0,0,23.6,6.4,2.4,4.4,10.9,10.9
0,17.9,67.2,39.8,5.7,8.4,0,0,23.6,6.4,2.4,4.5,10.9,10.9
0,17.8,67.0,39.7,5.7,8.3,0,0,23.5,6.4,2.4,4.5,10.9,10.8
0,17.8,66.9,39.6,5.7,8.3,0,0,23.5,6.3,2.4,4.5,10.9,10.8
0,17.7,66.7,39.4,5.7,8.3,0,0,23.4,6.3,2.4,4.5,10.9,10.7
0,17.7,66.5,39.3,5.6,8.3,0,0,23.4,6.3,2.4,4.5,10.9,10.7
0,17.6,66.3,39.1,5.6,8.2,0,0,23.3,6.3,2.4,4.5,10.9,10.7
0,17.5,66.2,39.0,5.6,8.2,0,0,23.2,6.3,2.4,4.5,10.9,10.6
0,17.5,66.0,38.8,5.6,8.2,0,0,23.1,6.2,2.4,4.5,10.8,10.6
0,17.4,65.7,38.7,5.6,8.2,0,0,23.1,6.2,2.4,4.4,10.8,10.5
0,17.3,65.5,38.5,5.5,8.1,0,0,23.0,6.2,2.3,4.4,10.7,10.5
0,17.2,65.3,38.3,5.5,8.1,0,0,22.9,6.1,2.3,4.4,10.6,10.4
0,17.2,65.1,38.1,5.5,8.0,0,0,22.8,6.1,2.3,4.4,10.6,10.4
0,17.1,64.8,37.9,5.5,8.0,0,0,22.7,6.1,2.3,4.3,10.5,10.3
0,17.0,64.5,37.8,5.4,8.0,0,0,22.5,6.0,2.3,4.3,10.4,10.2
0,16.9,64.2,37.6,5.4,7.9,0,0,22.4,6.0,2.3,4.3,10.4,10.2
0,16.8,64.0,37.4,5.4,7.9,0,0,22.3,6.0,2.3,4.2,10.3,10.1
0,16.8,63.7,37.2,5.3,7.8,0,0,22.2,5.9,2.3,4.2,10.3,10.1
0,16.7,63.4,37.0,5.3,7.8,0,0,22.1,5.9,2.2,4.2,10.2,10.1
0,16.6,63.2,36.9,5.3,7.8,0,0,22.0,5.9,2.2,4.2,10.1,10.0
0,16.6,63.0,36.7,5.3,7.7,0,0,22.0,5.9,2.2,4.1,10.1,10.0
0,16.5,62.8,36.5,5.3,7.7,0,0,21.9,5.8,2.2,4.1,10.1,9.9
0,16.5,62.6,36.4,5.2,7.7,0,0,21.8,5.8,2.2,4.1,10.0,9.9
0,16.4,62.4,36.3,5.2,7.7,0,0,21.8,5.8,2.2,4.1,10.0,9.9
0,16.3,62.3,36.1,5.2,7.7,0,0,21.7,5.7,2.2,4.1,9.9,9.8
0,16.3,62.1,36.0,5.2,7.6,0,0,21.7,5.7,2.2,4.1,9.9,9.8
0,16.2,61.9,35.9,5.2,7.6,0,0,21.6,5.7,2.2,4.1,9.8,9.8
0,16.2,61.7,35.7,5.2,7.6,0,0,21.5,5.7,2.2,4.0,9.8,9.7
0,16.1,61.5,35.6,5.1,7.6,0,0,21.5,5.7,2.2,4.0,9.8,9.7
0,16.1,61.4,35.5,5.1,7.5,0,0,21.4,5.6,2.1,4.0,9.7,9.7
0,16.0,61.2,35.4,5.1,7.5,0,0,21.4,5.6,2.1,4.0,9.7,9.6
0,16.0,61.1,35.3,5.1,7.5,0,0,21.3,5.6,2.1,4.0,9.7,9.6
0,15.9,61.0,35.3,5.1,7.5,0,0,21.3,5.6,2.1,4.0,9.6,9.6
0,15.9,60.9,35.2,5.1,7.5,0,0,21.2,5.6,2.1,4.0,9.6,9.6
0,15.9,60.9,35.2,5.1,7.5,0,0,21.2,5.6,2.1,4.0,9.6,9.6
0,15.9,60.9,35.2,5.1,7.5,0,0,21.3,5.6,2.1,4.0,9.6,9.6
0,16.0,61.1,35.3,5.1,7.5,0,0,21.3,5.6,2.2,4.0,9.6,9.6
0,16.0,61.4,35.5,5.1,7.6,0,0,21.5,5.6,2.2,4.0,9.7,9.6
0,16.1,61.7,35.7,5.2,7.6,0,0,21.6,5.7,2.2,4.0,9.8,9.7
0,16.2,62.1,36.0,5.2,7.7,0,0,21.8,5.7,2.2,4.1,9.8,9.7
0,16.4,62.6,36.3,5.2,7.8,0,0,22.0,5.8,2.2,4.1,9.9,9.8
0,16.5,63.0,36.6,5.3,7.8,0,0,22.2,5.8,2.2,4.2,10.0,9.9
0,16.6,63.4,36.8,5.3,7.9,0,0,22.4,5.9,2.3,4.2,10.1,9.9
0,16.6,63.6,37.0,5.3,7.9,0,0,22.5,5.9,2.3,4.2,10.2,9.9
