load_1,load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_6_,load_7_,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10
0,23.3,99.6,50.0,8.1,11.7,0,0,30.8,10.0,3.9,6.7,14.3,16.3
0,23.3,99.0,50.2,8.3,11.6,0,0,30.9,10.0,4.0,6.8,14.2,16.2
0,23.4,99.8,50.5,8.3,11.4,0,0,31.1,10.1,4.0,6.8,14.2,16.3
0,23.7,101.3,50.3,8.1,11.7,0,0,31.2,10.0,4.0,6.7,14.3,16.2
0,23.8,99.3,50.1,8.3,11.7,0,0,31.3,9.9,3.9,6.7,14.4,16.1
0,23.4,100.6,49.8,8.3,11.6,0,0,31.5,10.1,4.0,6.8,14.4,16.6
0,23.3,98.5,50.9,8.3,11.6,0,0,31.6,10.0,4.0,6.7,14.3,16.3
0,23.8,99.2,49.4,8.3,11.4,0,0,31.2,10.1,4.0,6.7,14.2,16.3
0,23.5,99.2,49.2,8.3,11.6,0,0,31.1,10.1,4.0,6.7,14.2,16.3
0,24.2,98.9,50.8,8.4,11.7,0,0,31.6,10.2,3.9,6.8,14.1,16.3
0,23.7,99.3,49.6,8.3,11.7,0,0,31.1,10.1,4.0,6.7,14.3,16.0
0,23.6,100.2,50.1,8.3,11.7,0,0,31.5,10.1,3.9,6.8,14.3,16.2
0,23.7,99.7,51.1,8.3,11.7,0,0,30.7,10.3,4.0,6.6,14.2,16.2
0,23.6,99.6,49.6,8.3,11.5,0,0,31.5,10.0,3.9,6.7,14.3,16.3
0,23.2,98.6,50.3,8.3,11.7,0,0,31.5,10.2,4.0,6.8,14.2,16.1
0,23.4,99.9,49.9,8.4,11.5,0,0,31.1,10.1,3.9,6.7,14.2,16.2
0,23.8,97.5,48.9,8.1,11.4,0,0,30.9,10.1,3.9,6.7,14.3,16.3
0,23.6,98.5,49.8,8.3,11.3,0,0,31.0,10.0,3.9,6.6,14.4,16.1
0,23.2,97.0,49.6,8.1,11.5,0,0,31.2,10.0,4.0,6.6,14.4,16.2
0,23.4,96.7,49.5,8.2,11.5,0,0,31.1,10.1,3.9,6.6,14.3,16.3
0,23.5,97.6,49.4,8.3,11.3,0,0,31.2,10.1,4.0,6.6,14.1,16.4
0,23.9,99.3,50.1,8.3,11.3,0,0,31.3,10.1,4.0,6.6,14.0,16.5
0,23.7,98.5,50.2,8.4,11.5,0,0,31.0,10.0,4.0,6.6,14.3,15.9
0,23.3,97.5,49.6,8.3,11.4,0,0,31.2,10.0,4.0,6.5,13.9,16.0
0,23.7,97.9,50.1,8.2,11.3,0,0,31.0,10.0,3.9,6.7,14.1,16.3
0,23.5,97.4,49.1,8.3,11.2,0,0,30.9,10.0,3.9,6.6,13.9,16.4
0,23.4,97.9,50.0,8.4,11.3,0,0,30.6,10.0,3.9,6.6,13.9,16.0
0,23.6,94.6,49.8,8.1,11.2,0,0,30.8,10.2,3.9,6.5,13.9,16.3
0,23.2,95.6,49.5,8.2,11.1,0,0,30.8,10.0,3.9,6.7,13.8,16.2
0,23.2,95.9,49.4,8.3,11.1,0,0,30.0,10.0,3.8,6.5,13.9,15.9
0,23.2,97.8,49.3,8.2,11.2,0,0,30.2,10.0,3.9,6.4,14.0,15.9
0,23.2,95.5,49.4,8.1,10.9,0,0,30.4,10.0,3.9,6.5,13.8,15.8
0,23.5,96.7,48.1,8.0,11.2,0,0,30.4,9.9,3.8,6.4,13.7,15.9
0,22.8,95.4,48.0,8.1,11.1,0,0,30.3,9.8,3.9,6.4,13.6,15.9
0,23.3,95.7,48.9,8.2,10.9,0,0,30.6,9.9,3.8,6.5,13.9,16.1
0,22.8,95.6,48.9,8.1,11.1,0,0,30.6,9.9,3.8,6.4,13.8,16.0
0,23.2,95.9,49.2,8.0,10.8,0,0,30.6,10.0,3.8,6.5,13.7,16.0
0,23.0,93.4,48.3,8.1,10.9,0,0,30.5,9.9,3.9,6.4,13.7,15.9
0,23.2,94.4,49.3,8.1,11.0,0,0,29.9,9.9,3.8,6.5,13.7,15.8
0,23.2,93.5,48.4,8.1,10.8,0,0,30.6,9.7,3.8,6.4,13.9,16.0
0,23.2,93.1,48.0,8.1,10.8,0,0,29.9,9.8,3.8,6.2,13.8,15.7
0,23.3,92.8,48.3,8.1,10.9,0,0,29.6,9.9,3.8,6.4,13.6,15.8
0,22.8,93.3,48.3,8.0,10.8,0,0,30.0,9.6,3.8,6.3,13.7,16.1
0,22.6,95.3,48.0,8.0,10.7,0,0,29.8,9.7,3.8,6.3,13.8,15.9
0,22.5,93.4,47.7,8.1,10.7,0,0,29.6,9.6,3.7,6.3,13.3,15.6
0,22.5,94.4,48.8,7.9,10.7,0,0,30.0,9.6,3.8,6.3,13.7,16.0
0,22.2,92.3,47.8,7.8,10.7,0,0,29.6,9.6,3.8,6.3,13.4,15.4
0,22.3,92.9,47.1,7.9,10.6,0,0,28.9,9.7,3.8,6.2,13.6,15.7
0,22.4,91.8,46.6,7.8,10.5,0,0,28.6,9.6,3.8,6.1,13.2,15.8
0,22.1,90.5,46.8,7.9,10.6,0,0,29.1,9.6,3.7,6.1,13.3,15.5
0,22.3,92.2,47.0,7.7,10.5,0,0,28.5,9.5,3.7,6.2,13.6,15.5
0,21.9,92.1,46.7,8.0,10.3,0,0,29.3,9.2,3.7,6.1,13.3,15.4
0,22.4,92.8,46.9,8.0,10.4,0,0,28.5,9.4,3.7,6.0,13.2,15.6
0,22.1,90.8,46.9,7.7,10.5,0,0,28.6,9.5,3.7,6.0,13.2,15.6
0,22.3,93.4,47.6,7.7,10.2,0,0,28.8,9.4,3.7,6.2,13.4,15.5
0,22.4,92.5,46.7,7.8,10.4,0,0,28.9,9.5,3.6,6.0,12.8,15.5
0,22.4,92.4,46.6,7.7,10.3,0,0,29.2,9.3,3.7,6.0,13.1,15.5
0,22.3,91.8,45.9,7.7,10.3,0,0,29.1,9.4,3.6,6.0,13.5,15.4
0,22.1,91.3,46.4,7.7,10.3,0,0,28.8,9.1,3.6,6.1,12.9,15.6
0,22.5,91.6,46.7,7.7,10.2,0,0,29.1,9.4,3.7,6.1,12.9,15.5
0,22.2,89.4,46.3,7.8,10.2,0,0,28.5,9.2,3.7,6.1,13.1,15.3
0,21.5,90.9,46.2,7.8,10.0,0,0,28.5,9.2,3.7,6.0,13.1,15.4
0,21.5,92.4,46.7,7.7,10.1,0,0,28.5,9.2,3.6,6.0,13.0,15.2
0,21.8,92.0,46.0,7.7,10.1,0,0,28.7,9.5,3.7,6.0,13.1,15.6
0,21.9,92.3,46.5,7.6,10.4,0,0,28.0,9.4,3.7,5.9,12.9,15.5
0,22.2,90.4,44.8,7.6,10.2,0,0,28.6,9.2,3.7,5.9,12.8,15.5
0,22.3,90.5,46.9,7.8,10.2,0,0,28.1,9.4,3.6,5.9,12.9,15.5
0,22.2,89.6,47.1,7.6,10.1,0,0,28.0,9.1,3.6,5.8,13.0,15.4
0,22.0,90.6,46.9,7.9,10.1,0,0,27.8,9.2,3.6,5.9,13.3,15.0
0,21.5,91.8,46.6,7.7,10.3,0,0,28.6,9.3,3.6,5.9,12.9,15.1
0,21.7,91.4,46.4,7.7,10.1,0,0,28.5,9.2,3.7,5.8,12.8,15.3
0,21.9,90.4,45.6,7.7,10.2,0,0,28.2,9.2,3.6,5.9,13.0,15.3
0,22.0,91.4,46.6,7.8,10.1,0,0,27.7,9.2,3.7,5.8,13.0,15.4
0,22.2,92.0,45.9,7.9,10.0,0,0,27.9,9.1,3.7,5.9,13.1,15.2
0,22.3,91.8,46.2,7.7,10.1,0,0,27.7,9.2,3.6,5.8,13.0,15.5
0,21.9,90.0,45.6,7.7,10.1,0,0,27.3,9.1,3.6,5.8,13.1,15.3
0,22.0,91.7,46.0,7.6,10.2,0,0,27.7,9.2,3.7,5.9,13.2,15.4
0,22.1,92.1,46.3,7.8,10.2,0,0,28.5,9.3,3.6,5.8,13.0,15.4
0,22.3,94.6,46.0,7.8,10.1,0,0,28.1,9.2,3.6,5.8,13.0,15.6
0,22.6,94.8,47.3,7.7,10.0,0,0,27.6,9.2,3.7,5.8,13.2,15.4
0,22.9,94.7,46.5,7.7,10.5,0,0,28.2,9.4,3.7,5.8,13.0,15.6
0,22.9,95.3,46.5,7.9,10.2,0,0,28.4,9.2,3.6,5.8,13.1,15.7
0,22.7,96.9,47.9,7.8,10.2,0,0,28.4,9.3,3.6,5.8,12.8,15.7
0,23.4,97.0,46.8,7.9,10.2,0,0,28.1,9.2,3.6,5.9,13.1,15.8
0,23.5,98.2,47.3,7.9,10.4,0,0,29.1,9.3,3.7,5.9,13.0,15.8
0,23.7,100.4,48.4,7.8,10.5,0,0,29.3,9.5,3.7,5.9,13.3,16.0
0,23.2,97.1,49.2,8.1,10.6,0,0,29.2,9.4,3.6,6.0,13.1,16.1
0,23.4,102.2,50.0,7.9,10.7,0,0,28.5,9.5,3.7,6.0,13.5,16.3
0,23.4,99.9,50.1,8.2,10.9,0,0,29.4,9.6,3.7,6.0,13.3,16.2
0,23.8,98.2,49.5,8.2,11.0,0,0,29.7,9.5,3.7,6.1,13.7,16.6
0,23.9,99.7,50.3,8.3,11.2,0,0,30.0,9.6,3.8,6.2,13.8,16.6
0,23.6,100.4,50.8,8.2,11.0,0,0,30.3,9.7,3.8,6.2,13.7,16.3
0,23.9,100.2,51.0,8.6,11.5,0,0,30.6,9.8,3.8,6.2,13.7,16.7
0,23.6,102.2,51.5,8.4,11.5,0,0,30.8,10.1,3.8,6.2,14.0,16.7
0,23.4,102.1,52.5,8.5,11.5,0,0,31.4,10.1,4.0,6.4,14.1,17.0
0,24.1,101.7,52.2,8.5,11.8,0,0,31.5,10.1,3.9,6.4,14.1,16.5
0,23.6,103.2,52.1,8.5,11.8,0,0,32.0,10.1,3.9,6.6,14.3,17.0
0,23.8,101.6,52.4,8.6,11.8,0,0,31.9,10.3,4.0,6.5,14.5,16.6
0,24.2,103.0,53.1,8.4,11.8,0,0,32.3,10.2,4.1,6.8,14.6,16.7
0,23.8,100.9,52.2,8.7,12.0,0,0,32.5,10.1,4.0,6.7,14.6,16.8
0,23.8,102.5,52.0,8.7,11.6,0,0,32.0,10.3,4.0,6.8,14.6,16.9
0,23.8,102.1,51.2,8.5,11.8,0,0,32.0,10.3,3.9,6.8,14.8,16.6
0,23.4,100.7,51.2,8.6,11.7,0,0,32.2,10.2,4.1,6.9,14.9,16.5
0,23.9,102.5,52.0,8.5,11.8,0,0,32.2,10.0,4.0,6.9,15.0,16.1
0,23.7,101.8,51.4,8.4,11.7,0,0,31.9,10.1,4.0,7.0,14.6,16.2
0,23.6,98.6,50.7,8.5,11.6,0,0,31.0,9.8,4.0,6.9,14.6,16.4
0,23.5,99.4,50.5,8.3,11.6,0,0,31.8,9.9,4.0,6.8,14.8,16.2
0,23.5,98.4,50.6,8.4,11.5,0,0,30.8,10.0,3.9,6.9,14.5,16.2
0,23.5,99.1,50.7,8.3,11.5,0,0,30.9,10.1,3.9,6.8,14.5,16.2
0,23.4,98.9,50.2,8.4,11.5,0,0,31.2,9.8,3.9,6.8,14.5,16.1
0,23.3,98.2,50.0,8.4,11.3,0,0,30.8,9.8,3.9,6.8,14.1,15.9
0,23.1,98.3,48.9,8.3,11.3,0,0,30.9,9.8,3.9,6.8,14.6,16.1
0,22.8,97.0,49.8,8.2,11.1,0,0,30.7,9.7,3.8,6.6,14.6,16.0
0,22.7,96.8,48.7,8.0,11.3,0,0,30.3,9.6,3.8,6.7,14.3,16.0
0,23.0,96.5,49.5,8.0,11.3,0,0,30.4,9.5,3.7,6.6,14.2,16.0
0,22.6,96.7,49.0,8.0,11.0,0,0,30.1,9.5,3.8,6.5,13.8,15.8
0,22.3,95.1,48.5,8.0,11.1,0,0,30.0,9.5,3.7,6.5,13.9,15.8
0,22.3,94.5,47.1,7.8,11.0,0,0,29.7,9.5,3.7,6.4,13.7,15.6
0,22.4,95.8,48.2,8.0,10.7,0,0,28.7,9.5,3.7,6.4,13.8,15.7
0,21.8,95.0,47.6,7.9,10.7,0,0,29.6,9.3,3.7,6.2,13.8,15.8
0,21.9,93.1,47.3,7.9,10.9,0,0,29.4,9.3,3.7,6.3,13.5,15.5
0,21.7,92.3,46.5,7.8,10.8,0,0,29.2,9.3,3.6,6.4,13.7,15.3
0,21.6,92.9,46.6,7.6,10.7,0,0,28.8,9.1,3.6,6.3,13.4,15.2
0,21.7,94.6,46.6,7.7,10.7,0,0,28.9,9.1,3.6,6.3,13.3,15.2
0,21.4,94.5,46.8,7.6,10.6,0,0,28.5,9.0,3.5,6.1,13.4,14.9
0,21.8,93.2,46.2,7.7,10.6,0,0,28.5,9.0,3.6,6.2,13.0,15.3
0,21.5,92.6,46.3,7.6,10.5,0,0,28.3,9.0,3.6,6.2,13.4,15.1
0,21.2,91.5,46.8,7.7,10.5,0,0,28.7,9.1,3.5,6.3,13.3,15.6
0,21.5,90.5,46.0,7.4,10.5,0,0,28.4,9.0,3.5,6.1,13.0,14.8
0,21.1,91.5,45.9,7.4,10.6,0,0,27.7,8.9,3.4,6.1,12.9,14.8
0,20.8,90.3,45.2,7.5,10.5,0,0,27.6,8.8,3.5,6.0,12.9,14.9
0,20.7,91.2,45.2,7.5,10.4,0,0,28.0,8.8,3.5,6.1,12.9,14.9
0,20.8,90.9,44.7,7.4,10.4,0,0,28.0,8.7,3.5,6.0,12.6,14.8
0,20.7,89.9,45.0,7.4,10.3,0,0,28.0,8.8,3.5,5.9,12.9,14.7
0,20.6,89.5,44.3,7.4,10.3,0,0,27.5,8.8,3.5,5.9,12.8,14.7
0,20.8,89.0,44.4,7.2,10.4,0,0,28.3,8.7,3.4,6.0,12.7,14.9
0,20.9,90.1,45.5,7.7,10.3,0,0,27.4,8.8,3.4,6.0,12.6,14.9
0,20.7,91.1,45.6,7.5,10.2,0,0,27.6,8.6,3.4,5.9,12.8,14.8
0,20.7,91.2,44.8,7.5,10.4,0,0,27.7,8.8,3.4,6.1,12.7,15.0
0,21.0,91.8,45.4,7.4,10.6,0,0,28.0,8.8,3.4,6.1,12.8,15.1
0,20.9,92.7,45.9,7.5,10.5,0,0,28.2,8.9,3.5,6.2,13.1,15.0
0,21.0,91.9,46.5,7.6,10.8,0,0,28.2,9.1,3.5,6.1,13.1,15.2
0,21.4,93.3,47.1,7.7,10.8,0,0,28.5,9.1,3.5,6.3,13.4,15.0
0,21.5,90.8,46.8,7.8,10.9,0,0,28.7,9.0,3.5,6.2,13.5,15.7
0,21.0,94.2,47.2,7.8,11.0,0,0,29.0,9.3,3.6,6.4,13.3,15.0
0,21.7,93.9,47.3,7.8,10.8,0,0,28.8,9.1,3.6,6.4,13.5,15.2
0,21.4,93.5,47.2,7.7,11.0,0,0,29.2,9.2,3.6,6.4,13.4,15.2
0,21.5,92.3,46.9,7.7,11.1,0,0,28.9,9.1,3.6,6.4,13.4,15.2
0,21.7,91.9,47.1,7.8,10.9,0,0,29.0,9.0,3.6,6.3,13.3,15.0
0,21.2,91.1,46.9,7.7,10.9,0,0,28.4,9.0,3.5,6.2,13.1,15.2
0,21.3,92.3,47.5,7.7,10.8,0,0,28.4,9.0,3.5,6.4,13.4,15.3
0,20.9,92.5,46.7,7.6,10.6,0,0,28.5,9.0,3.5,6.4,13.2,15.1
0,21.0,94.1,46.2,7.7,10.9,0,0,28.5,8.9,3.5,6.2,13.2,14.9
0,21.2,92.4,46.8,7.7,10.7,0,0,28.8,9.0,3.5,6.3,13.5,15.4
0,21.1,91.7,47.0,7.7,10.6,0,0,28.9,9.1,3.5,6.3,12.9,15.0
0,21.1,93.1,46.5,7.6,10.7,0,0,28.9,9.0,3.5,6.4,13.0,15.4
0,21.6,91.0,46.3,7.7,10.7,0,0,28.5,9.1,3.5,6.4,13.3,15.1
0,21.2,93.0,47.5,7.7,10.7,0,0,28.8,9.0,3.5,6.3,13.3,15.2
0,20.7,93.6,46.6,7.6,10.9,0,0,28.8,9.0,3.5,6.3,13.2,15.0
0,21.3,93.7,45.5,7.7,10.6,0,0,28.4,8.9,3.5,6.2,13.3,15.4
0,20.7,91.8,45.8,7.6,10.7,0,0,28.5,8.9,3.4,6.2,13.0,14.7
0,20.8,89.4,46.1,7.6,10.6,0,0,28.4,8.9,3.5,6.2,13.0,15.0
0,20.7,89.7,45.3,7.4,10.6,0,0,28.1,8.8,3.4,6.2,13.0,15.0
0,20.4,89.3,45.4,7.5,10.3,0,0,28.2,8.6,3.5,6.2,12.8,15.2
0,20.5,89.8,44.2,7.4,10.3,0,0,27.4,8.7,3.4,6.1,12.6,14.8
0,20.2,89.6,44.5,7.4,10.3,0,0,27.5,8.6,3.3,5.9,12.4,14.6
0,20.3,89.7,43.7,7.3,10.3,0,0,27.1,8.4,3.3,5.9,12.6,14.6
0,20.2,89.3,43.9,7.2,9.9,0,0,26.9,8.5,3.2,5.9,12.4,14.4
0,19.8,87.3,43.7,7.1,10.0,0,0,26.5,8.4,3.3,5.8,12.4,14.8
0,20.0,88.7,43.6,7.2,10.0,0,0,27.0,8.4,3.2,5.8,12.3,14.3
0,19.9,90.4,43.2,7.2,10.3,0,0,27.0,8.3,3.2,5.8,12.3,14.4
0,19.7,88.9,43.5,7.3,10.0,0,0,26.7,8.2,3.3,5.8,12.4,14.6
0,20.0,89.1,43.4,7.1,10.0,0,0,26.8,8.3,3.2,5.8,12.4,14.5
0,19.5,88.8,42.7,7.3,9.9,0,0,26.5,8.4,3.2,5.8,12.4,14.7
0,20.1,89.7,43.0,7.3,9.9,0,0,26.5,8.2,3.2,5.8,12.3,14.6
0,19.4,88.5,43.1,7.2,10.0,0,0,26.6,8.4,3.2,5.7,12.4,14.3
0,19.7,88.3,43.7,7.1,10.1,0,0,26.4,8.2,3.2,5.7,12.3,14.7
0,19.7,89.3,42.3,7.2,10.1,0,0,26.6,8.2,3.2,5.8,12.2,14.6
0,19.4,89.2,43.7,7.1,10.0,0,0,26.6,8.2,3.2,5.8,12.3,14.7
0,19.2,89.9,42.7,7.2,10.0,0,0,26.5,8.3,3.1,5.8,12.3,14.9
0,19.5,89.3,42.6,7.1,9.9,0,0,26.6,8.2,3.2,5.7,12.2,14.8
0,19.6,89.2,43.3,7.1,10.0,0,0,26.5,8.2,3.2,5.8,12.0,14.5
0,19.5,89.0,42.9,7.0,9.9,0,0,26.4,8.1,3.2,5.8,12.3,14.7
0,19.5,88.5,42.6,7.2,10.1,0,0,26.3,8.2,3.2,5.7,12.3,14.4
0,19.9,88.8,43.2,7.2,10.2,0,0,25.8,8.2,3.2,5.7,12.1,14.4
0,19.5,89.0,43.6,7.1,10.0,0,0,26.1,8.2,3.2,5.7,12.1,14.4
0,19.7,87.3,43.3,7.1,9.9,0,0,26.4,8.3,3.2,5.7,12.0,14.5
0,19.8,88.5,42.3,7.0,9.9,0,0,25.9,8.0,3.1,5.6,12.2,14.6
0,19.5,87.2,42.8,7.1,9.8,0,0,25.4,8.1,3.2,5.6,11.9,14.7
0,19.4,88.3,41.8,7.0,9.9,0,0,25.6,8.2,3.1,5.6,11.9,14.7
0,19.1,85.3,41.8,7.0,10.0,0,0,25.7,8.1,3.1,5.6,11.8,14.4
0,19.0,86.7,41.2,7.0,9.7,0,0,25.3,8.1,3.0,5.6,11.7,14.3
0,18.8,85.8,41.6,6.9,9.6,0,0,25.3,7.9,3.1,5.5,11.6,14.2
0,18.7,86.0,41.5,6.9,9.6,0,0,25.2,7.7,3.1,5.6,11.5,14.2
0,19.1,87.2,41.8,7.0,9.7,0,0,24.9,7.9,3.0,5.5,11.6,14.1
0,18.6,85.2,40.7,6.9,9.6,0,0,25.2,7.9,3.0,5.5,11.6,14.3
0,18.9,85.3,41.6,6.8,9.6,0,0,24.8,7.8,3.0,5.4,11.5,14.0
0,18.7,86.0,41.0,6.9,9.6,0,0,25.1,7.7,3.0,5.5,11.4,14.1
0,18.7,86.6,40.0,6.7,9.5,0,0,25.1,7.8,3.0,5.4,11.5,14.1
0,18.4,83.7,41.2,6.7,9.5,0,0,24.5,7.8,3.0,5.5,11.5,14.0
0,18.4,84.4,41.7,6.7,9.5,0,0,24.8,7.7,3.0,5.4,11.1,14.1
0,18.5,84.8,40.5,6.8,9.4,0,0,24.6,7.8,3.0,5.5,11.2,14.0
0,18.2,83.8,40.4,6.7,9.3,0,0,24.5,7.7,2.9,5.3,11.2,14.0
0,18.0,83.8,40.1,6.7,9.4,0,0,24.7,7.7,2.9,5.4,11.1,14.0
0,18.5,85.0,40.7,6.7,9.4,0,0,24.2,7.8,2.9,5.3,11.1,14.1
0,18.5,84.6,40.2,6.7,9.4,0,0,24.9,7.6,2.9,5.4,11.4,13.8
0,18.1,84.6,40.2,6.7,9.3,0,0,24.1,7.7,2.9,5.5,11.2,13.6
0,18.2,84.2,40.4,6.8,9.5,0,0,24.8,7.5,2.9,5.4,11.1,13.7
0,17.9,85.4,40.4,6.7,9.3,0,0,24.0,7.6,2.9,5.5,11.2,14.0
0,18.4,83.9,40.1,6.8,9.3,0,0,24.5,7.6,2.9,5.3,11.4,13.7
0,18.1,85.1,39.4,6.8,9.4,0,0,24.5,7.6,2.9,5.3,11.2,14.0
0,18.2,83.7,39.9,6.6,9.3,0,0,25.0,7.8,3.0,5.4,11.4,13.7
0,18.1,84.2,39.8,6.7,9.4,0,0,24.6,7.8,2.9,5.3,11.3,13.9
0,18.2,83.3,40.2,6.7,9.4,0,0,24.4,7.5,2.9,5.3,11.1,13.9
0,18.2,82.2,40.3,6.8,9.3,0,0,24.3,7.8,2.9,5.4,11.2,13.9
0,17.9,85.0,39.6,6.8,9.3,0,0,24.7,7.6,2.9,5.4,11.3,13.8
0,18.4,84.3,40.0,6.8,9.5,0,0,24.6,7.8,2.9,5.4,11.4,14.0
0,18.1,84.7,40.8,6.8,9.5,0,0,24.9,7.7,3.0,5.5,11.3,14.0
0,18.4,86.5,40.7,6.7,9.6,0,0,25.2,7.8,3.0,5.6,11.5,14.0
0,18.7,85.1,40.2,6.9,9.8,0,0,25.0,8.0,3.0,5.6,11.4,14.1
0,18.6,84.4,40.7,6.9,9.7,0,0,25.5,7.9,3.1,5.6,11.6,14.0
0,18.8,85.6,41.5,6.9,9.7,0,0,25.4,7.9,3.0,5.6,11.6,14.2
0,18.6,85.1,41.2,7.0,9.9,0,0,25.3,8.1,3.1,5.8,11.6,14.2
0,19.1,85.3,41.4,6.8,9.9,0,0,25.9,8.0,3.1,5.8,11.8,14.3
0,18.7,86.8,41.2,7.0,9.8,0,0,25.6,8.1,3.1,5.8,11.7,14.7
0,19.3,87.8,41.9,6.8,10.0,0,0,25.8,8.1,3.1,5.8,11.7,14.3
0,19.0,87.0,42.3,7.1,9.9,0,0,26.1,8.1,3.1,5.8,11.9,14.5
0,19.4,88.5,42.7,7.1,10.0,0,0,26.3,8.1,3.2,5.9,12.2,14.4
0,19.2,89.4,43.0,7.2,10.0,0,0,26.4,8.3,3.1,5.9,12.1,14.4
0,19.8,88.5,43.2,7.1,10.2,0,0,27.1,8.4,3.2,6.0,12.3,14.7
0,19.9,89.5,44.4,7.3,10.1,0,0,27.3,8.4,3.2,6.1,12.2,14.8
0,19.9,90.0,43.8,7.5,10.3,0,0,26.9,8.5,3.3,6.1,12.6,14.8
0,20.1,91.6,45.0,7.5,10.3,0,0,27.7,8.7,3.3,6.2,12.8,15.0
0,20.0,92.0,45.4,7.6,10.5,0,0,27.7,8.6,3.4,6.3,12.8,15.1
0,20.6,90.6,45.9,7.6,10.8,0,0,28.0,8.6,3.4,6.3,13.1,15.3
0,20.7,94.1,46.9,7.6,10.9,0,0,27.9,8.9,3.4,6.4,13.3,15.2
0,21.1,92.2,47.1,7.8,10.8,0,0,28.3,9.2,3.5,6.5,12.8,15.5
0,21.4,93.4,46.4,7.8,11.1,0,0,28.8,9.0,3.5,6.5,13.1,15.6
0,20.9,94.2,48.0,7.8,11.1,0,0,28.8,9.1,3.6,6.6,13.3,15.5
0,21.2,95.2,47.5,7.8,11.2,0,0,28.8,9.1,3.5,6.7,13.5,15.9
0,21.2,96.2,48.4,7.8,11.1,0,0,29.4,9.3,3.6,6.7,13.6,16.1
0,21.5,96.7,48.7,7.9,11.3,0,0,30.3,9.3,3.6,6.7,13.7,16.0
0,21.8,97.5,49.5,8.1,11.3,0,0,29.7,9.3,3.6,6.8,13.8,16.0
0,22.1,97.4,49.9,8.2,11.4,0,0,30.1,9.5,3.6,6.8,13.9,16.4
0,22.1,97.3,50.9,8.2,11.3,0,0,30.3,9.5,3.6,6.8,13.8,16.5
0,22.2,98.8,50.1,8.1,11.5,0,0,30.5,9.6,3.7,6.9,13.9,16.3
0,22.7,98.8,50.7,8.3,11.6,0,0,29.7,9.4,3.7,7.0,14.1,16.4
0,22.5,97.7,50.5,8.5,11.7,0,0,30.7,9.5,3.7,7.0,14.0,16.6
0,22.6,100.7,51.0,8.4,11.6,0,0,31.1,9.7,3.7,7.0,14.2,16.4
0,23.0,99.2,51.7,8.4,11.8,0,0,30.3,9.8,3.7,7.0,14.1,16.9
0,23.2,98.5,51.1,8.4,12.0,0,0,30.5,9.5,3.8,7.1,14.4,16.5
0,23.0,101.5,51.8,8.6,11.8,0,0,31.2,9.7,3.7,6.8,14.2,17.0
0,23.2,102.2,51.7,8.5,11.9,0,0,31.4,9.6,3.7,6.9,14.0,16.6
0,23.2,98.5,52.2,8.5,11.9,0,0,30.8,9.7,3.7,6.9,14.5,16.6
0,23.3,102.5,52.5,8.5,11.9,0,0,30.5,9.3,3.7,7.1,14.5,16.9
0,22.8,98.5,52.3,8.5,11.8,0,0,31.1,9.5,3.8,7.0,14.3,16.9
0,23.2,98.6,52.0,8.5,11.9,0,0,31.3,9.6,3.7,6.9,14.6,16.8
0,23.5,98.5,51.3,8.5,11.8,0,0,31.1,9.6,3.7,7.0,14.4,16.6
0,23.7,100.1,51.3,8.4,11.8,0,0,31.4,9.7,3.8,6.9,14.2,17.0
0,23.1,101.0,51.5,8.5,11.9,0,0,31.3,9.8,3.7,6.9,14.4,16.4
0,23.3,101.8,51.5,8.4,12.0,0,0,31.0,9.7,3.7,7.0,14.2,16.8
0,23.2,99.9,51.5,8.5,11.9,0,0,31.5,9.5,3.7,7.0,14.2,16.9
0,22.8,101.4,52.8,8.5,12.2,0,0,31.0,9.4,3.8,7.0,14.3,16.7
0,22.9,100.2,51.8,8.6,12.0,0,0,31.6,9.7,3.7,7.0,14.3,17.0
0,22.7,99.6,50.8,8.5,12.1,0,0,31.5,9.7,3.7,7.0,14.2,16.9
0,22.9,100.2,50.9,8.5,12.0,0,0,31.3,9.8,3.7,7.0,14.2,16.6
0,23.4,101.4,52.0,8.4,12.1,0,0,31.6,9.7,3.8,6.9,14.5,16.7
0,23.6,100.4,51.5,8.5,12.3,0,0,32.0,9.7,3.8,7.1,14.2,17.1
0,23.2,101.2,51.8,8.7,12.2,0,0,31.6,9.6,3.8,6.9,14.3,16.9
0,23.4,100.1,51.8,8.6,12.2,0,0,31.7,9.6,3.8,7.0,14.5,16.6
0,23.2,98.7,51.5,8.6,12.1,0,0,31.9,9.5,3.8,6.9,14.4,16.7
0,23.1,100.5,51.7,8.4,12.0,0,0,31.3,9.7,3.8,6.9,14.5,17.1
0,23.6,101.3,51.9,8.6,12.2,0,0,31.5,9.5,3.8,6.7,14.3,16.7
0,23.5,100.0,52.1,8.5,11.9,0,0,31.5,9.7,3.7,7.0,14.5,16.7
0,22.7,100.9,51.6,8.5,12.2,0,0,32.1,9.4,3.7,6.8,14.1,16.4
0,22.8,99.5,52.3,8.6,12.1,0,0,32.0,9.4,3.7,6.8,14.3,16.8
0,22.9,99.4,51.1,8.4,12.0,0,0,31.4,9.6,3.7,6.8,14.5,16.8
0,22.9,99.5,51.1,8.6,12.0,0,0,32.3,9.6,3.8,6.9,14.7,16.9
